domain,cmpt_rank,is_home_district,category,counts,classification
vcreporter.com,3.0,False,news,475,local
vcreporter.com,4.0,False,news,8468,local
vcreporter.com,4.0,True,news,21,local
vcreporter.com,5.0,False,news,5592,local
vcreporter.com,5.0,True,news,13,local
vcreporter.com,6.0,False,news,3763,local
vcreporter.com,6.0,True,news,8,local
vcreporter.com,7.0,False,news,6960,local
vcreporter.com,7.0,True,news,15,local
vcreporter.com,8.0,False,news,155,local
vcreporter.com,8.0,True,news,1,local
vcreporter.com,9.0,False,news,1,local
vcstar.com,1.0,False,news,14,local
vcstar.com,2.0,False,news,1443,local
vcstar.com,2.0,True,news,4,local
vcstar.com,3.0,False,news,55,local
vcstar.com,4.0,False,news,1282,local
vcstar.com,4.0,True,news,3,local
vcstar.com,5.0,False,news,1485,local
vcstar.com,5.0,True,news,4,local
vcstar.com,6.0,False,news,5104,local
vcstar.com,6.0,True,news,11,local
vcstar.com,7.0,False,news,7289,local
vcstar.com,7.0,True,news,16,local
vcstar.com,8.0,False,news,247,local
vcstar.com,8.0,True,news,2,local
vcstar.com,9.0,False,news,3121,local
vcstar.com,9.0,True,news,8,local
vcstar.com,10.0,False,news,1910,local
vcstar.com,10.0,True,news,4,local
vcstar.com,11.0,False,news,448,local
vekeo.com,3.0,False,other_third_party,4,
vekeo.com,4.0,False,other_third_party,3,
vekeo.com,5.0,False,other_third_party,1,
vekeo.com,10.0,False,other_third_party,1087,
vekeo.com,10.0,True,other_third_party,3,
vekeo.com,11.0,False,other_third_party,314,
venturebeat.com,4.0,False,news,5,national
venturebeat.com,5.0,False,news,2,national
venturebeat.com,6.0,False,news,11,national
venturebeat.com,6.0,True,news,1,national
venturebeat.com,7.0,False,news,361,national
venturebeat.com,8.0,False,news,57,national
verdenews.com,1.0,False,news,10,local
verdenews.com,2.0,False,news,860,local
verdenews.com,2.0,True,news,2,local
verdenews.com,3.0,False,news,10,local
verdenews.com,7.0,False,news,694,local
verdenews.com,7.0,True,news,1,local
verdenews.com,8.0,False,news,144,local
verdenews.com,8.0,True,news,1,local
verdenews.com,10.0,False,news,1,local
vermontbiz.com,1.0,False,news,6,local
vermontbiz.com,2.0,False,news,40,local
vermontbiz.com,3.0,False,news,818,local
vermontbiz.com,3.0,True,news,3,local
vermontbiz.com,4.0,False,news,1170,local
vermontbiz.com,4.0,True,news,2,local
vermontbiz.com,5.0,False,news,837,local
vermontbiz.com,5.0,True,news,3,local
vermontbiz.com,6.0,False,news,923,local
vermontbiz.com,6.0,True,news,2,local
vermontbiz.com,7.0,False,news,248,local
vermontbiz.com,8.0,False,news,11,local
vermontbiz.com,9.0,False,news,7,local
vermontbiz.com,9.0,True,news,1,local
vermontstage.org,10.0,False,other_third_party,1,
vernbuchanan.com,0.0,False,campaign_personal,66,
vernbuchanan.com,0.0,True,campaign_personal,1,
vernbuchanan.com,1.0,False,campaign_personal,382,
vernbuchanan.com,2.0,False,campaign_personal,3852,
vernbuchanan.com,2.0,True,campaign_personal,5,
vernbuchanan.com,3.0,False,campaign_personal,8057,
vernbuchanan.com,3.0,True,campaign_personal,23,
vernbuchanan.com,4.0,False,campaign_personal,7104,
vernbuchanan.com,4.0,True,campaign_personal,20,
vernbuchanan.com,5.0,False,campaign_personal,2032,
vernbuchanan.com,5.0,True,campaign_personal,3,
vernbuchanan.com,6.0,False,campaign_personal,1520,
vernbuchanan.com,6.0,True,campaign_personal,5,
vernbuchanan.com,7.0,False,campaign_personal,5466,
vernbuchanan.com,7.0,True,campaign_personal,8,
vernbuchanan.com,8.0,False,campaign_personal,1978,
vernbuchanan.com,8.0,True,campaign_personal,5,
vernbuchanan.com,9.0,False,campaign_personal,140,
vernbuchanan.com,9.0,True,campaign_personal,1,
vernbuchanan.com,10.0,False,campaign_personal,168,
vernbuchanan.com,11.0,False,campaign_personal,3227,
vernbuchanan.com,12.0,False,campaign_personal,1043,
vernbuchanan.com,12.0,True,campaign_personal,3,
vernbuchanan.com,13.0,False,campaign_personal,6,
veronicaescobar.com,0.0,False,campaign_personal,2986,
veronicaescobar.com,0.0,True,campaign_personal,4,
veronicaescobar.com,1.0,False,campaign_personal,264,
veronicaescobar.com,1.0,True,campaign_personal,1,
veronicaescobar.com,2.0,False,campaign_personal,35508,
veronicaescobar.com,2.0,True,campaign_personal,85,
veronicaescobar.com,3.0,False,campaign_personal,6007,
veronicaescobar.com,3.0,True,campaign_personal,15,
veronicaescobar.com,4.0,False,campaign_personal,1633,
veronicaescobar.com,4.0,True,campaign_personal,3,
veronicaescobar.com,5.0,False,campaign_personal,68,
veronicaescobar.com,7.0,False,campaign_personal,1,
vice.com,4.0,False,news,87,national
vice.com,5.0,False,news,377,national
vice.com,5.0,True,news,1,national
vicentegonzalez.com,0.0,False,campaign_personal,1736,
vicentegonzalez.com,0.0,True,campaign_personal,5,
vicentegonzalez.com,1.0,False,campaign_personal,3994,
vicentegonzalez.com,1.0,True,campaign_personal,6,
vicentegonzalez.com,2.0,False,campaign_personal,7804,
vicentegonzalez.com,2.0,True,campaign_personal,18,
vicentegonzalez.com,3.0,False,campaign_personal,16840,
vicentegonzalez.com,3.0,True,campaign_personal,41,
vicentegonzalez.com,4.0,False,campaign_personal,9451,
vicentegonzalez.com,4.0,True,campaign_personal,19,
vicentegonzalez.com,5.0,False,campaign_personal,4908,
vicentegonzalez.com,5.0,True,campaign_personal,11,
vicentegonzalez.com,6.0,False,campaign_personal,1327,
vicentegonzalez.com,6.0,True,campaign_personal,6,
vicentegonzalez.com,7.0,False,campaign_personal,1090,
vicentegonzalez.com,7.0,True,campaign_personal,2,
vicentegonzalez.com,8.0,False,campaign_personal,358,
vicentegonzalez.com,8.0,True,campaign_personal,1,
vicentegonzalez.com,9.0,False,campaign_personal,65,
vicksburgpost.com,1.0,False,news,18,local
vicksburgpost.com,2.0,False,news,41,local
vicksburgpost.com,3.0,False,news,424,local
vicksburgpost.com,4.0,False,news,1047,local
vicksburgpost.com,4.0,True,news,2,local
vicksburgpost.com,5.0,False,news,2001,local
vicksburgpost.com,5.0,True,news,4,local
vicksburgpost.com,6.0,False,news,2212,local
vicksburgpost.com,6.0,True,news,5,local
vicksburgpost.com,7.0,False,news,1251,local
vicksburgpost.com,7.0,True,news,3,local
vicksburgpost.com,8.0,False,news,503,local
vicksburgpost.com,9.0,False,news,229,local
vicksburgpost.com,9.0,True,news,2,local
vickyhartzler.com,0.0,False,campaign_personal,3371,
vickyhartzler.com,0.0,True,campaign_personal,6,
vickyhartzler.com,1.0,False,campaign_personal,1244,
vickyhartzler.com,1.0,True,campaign_personal,2,
vickyhartzler.com,2.0,False,campaign_personal,6515,
vickyhartzler.com,2.0,True,campaign_personal,11,
vickyhartzler.com,3.0,False,campaign_personal,28920,
vickyhartzler.com,3.0,True,campaign_personal,70,
vickyhartzler.com,4.0,False,campaign_personal,6649,
vickyhartzler.com,4.0,True,campaign_personal,17,
vickyhartzler.com,5.0,False,campaign_personal,994,
vickyhartzler.com,5.0,True,campaign_personal,5,
vickyhartzler.com,6.0,False,campaign_personal,6,
vickyhartzler.com,7.0,False,campaign_personal,230,
vickyhartzler.com,8.0,False,campaign_personal,3,
victoriaadvocate.com,1.0,False,news,108,local
victoriaadvocate.com,2.0,False,news,208,local
victoriaadvocate.com,3.0,False,news,10449,local
victoriaadvocate.com,3.0,True,news,24,local
victoriaadvocate.com,4.0,False,news,23577,local
victoriaadvocate.com,4.0,True,news,53,local
victoriaadvocate.com,5.0,False,news,6260,local
victoriaadvocate.com,5.0,True,news,14,local
victoriaadvocate.com,6.0,False,news,4872,local
victoriaadvocate.com,6.0,True,news,13,local
victoriaadvocate.com,7.0,False,news,2708,local
victoriaadvocate.com,7.0,True,news,5,local
victoryfund.org,1.0,False,other_third_party,8,
victoryfund.org,2.0,False,other_third_party,393,
victoryfund.org,2.0,True,other_third_party,1,
victoryfund.org,3.0,False,other_third_party,28,
victoryfund.org,4.0,False,other_third_party,17,
victoryfund.org,5.0,False,other_third_party,33,
victoryfund.org,6.0,False,other_third_party,326,
victoryfund.org,6.0,True,other_third_party,1,
victoryfund.org,7.0,False,other_third_party,13,
victoryfund.org,8.0,False,other_third_party,8,
victoryfund.org,9.0,False,other_third_party,41,
victoryfund.org,9.0,True,other_third_party,1,
victoryfund.org,10.0,False,other_third_party,339,
victoryfund.org,11.0,False,other_third_party,42,
videtteonline.com,3.0,False,news,2,local
videtteonline.com,4.0,False,news,7,local
videtteonline.com,5.0,False,news,2,local
videtteonline.com,6.0,False,news,58,local
videtteonline.com,7.0,False,news,875,local
videtteonline.com,7.0,True,news,3,local
videtteonline.com,8.0,False,news,229,local
videtteonline.com,9.0,False,news,105,local
videtteonline.com,10.0,False,news,310,local
videtteonline.com,11.0,False,news,416,local
videtteonline.com,11.0,True,news,1,local
videtteonline.com,12.0,False,news,46,local
videtteonline.com,12.0,True,news,1,local
villagesoup.com,2.0,False,news,2,local
villagesoup.com,3.0,False,news,90,local
villagesoup.com,4.0,False,news,377,local
villagesoup.com,4.0,True,news,1,local
villagesoup.com,5.0,False,news,1727,local
villagesoup.com,5.0,True,news,4,local
villagesoup.com,6.0,False,news,4065,local
villagesoup.com,6.0,True,news,7,local
villagesoup.com,7.0,False,news,159,local
villagesoup.com,7.0,True,news,2,local
villeplattetoday.com,1.0,False,news,550,
villeplattetoday.com,1.0,True,news,2,
villeplattetoday.com,2.0,False,news,211,
villeplattetoday.com,2.0,True,news,2,
villeplattetoday.com,3.0,False,news,787,
villeplattetoday.com,4.0,False,news,1656,
villeplattetoday.com,4.0,True,news,5,
villeplattetoday.com,5.0,False,news,1111,
villeplattetoday.com,5.0,True,news,1,
villeplattetoday.com,6.0,False,news,491,
villeplattetoday.com,6.0,True,news,1,
villeplattetoday.com,7.0,False,news,204,
villeplattetoday.com,7.0,True,news,1,
villeplattetoday.com,8.0,False,news,36,
vindy.com,2.0,False,news,6,local
vindy.com,3.0,False,news,12,local
vindy.com,4.0,False,news,6,local
vindy.com,5.0,False,news,367,local
vindy.com,5.0,True,news,1,local
vindy.com,6.0,False,news,1812,local
vindy.com,6.0,True,news,4,local
vindy.com,7.0,False,news,3119,local
vindy.com,7.0,True,news,7,local
vindy.com,8.0,False,news,11,local
virginiabusiness.com,9.0,False,news,2,local
virginiafoxx.com,0.0,False,campaign_personal,637,
virginiafoxx.com,1.0,False,campaign_personal,51,
virginiafoxx.com,2.0,False,campaign_personal,1188,
virginiafoxx.com,2.0,True,campaign_personal,3,
virginiafoxx.com,3.0,False,campaign_personal,4259,
virginiafoxx.com,3.0,True,campaign_personal,12,
virginiafoxx.com,4.0,False,campaign_personal,17482,
virginiafoxx.com,4.0,True,campaign_personal,40,
virginiafoxx.com,5.0,False,campaign_personal,13396,
virginiafoxx.com,5.0,True,campaign_personal,22,
virginiafoxx.com,6.0,False,campaign_personal,9603,
virginiafoxx.com,6.0,True,campaign_personal,19,
virginiafoxx.com,7.0,False,campaign_personal,1428,
virginiafoxx.com,7.0,True,campaign_personal,15,
virginiafoxx.com,8.0,False,campaign_personal,7,
virginiamercury.com,0.0,False,news,142,local
virginiamercury.com,0.0,True,news,1,local
virginiamercury.com,1.0,False,news,501,local
virginiamercury.com,1.0,True,news,1,local
virginiamercury.com,2.0,False,news,1471,local
virginiamercury.com,2.0,True,news,4,local
virginiamercury.com,3.0,False,news,3771,local
virginiamercury.com,3.0,True,news,11,local
virginiamercury.com,4.0,False,news,4132,local
virginiamercury.com,4.0,True,news,11,local
virginiamercury.com,5.0,False,news,5813,local
virginiamercury.com,5.0,True,news,17,local
virginiamercury.com,6.0,False,news,9958,local
virginiamercury.com,6.0,True,news,19,local
virginiamercury.com,7.0,False,news,8010,local
virginiamercury.com,7.0,True,news,17,local
virginiamercury.com,8.0,False,news,4554,local
virginiamercury.com,8.0,True,news,10,local
virginiamercury.com,9.0,False,news,3439,local
virginiamercury.com,9.0,True,news,9,local
virginiamercury.com,10.0,False,news,767,local
virginiamercury.com,10.0,True,news,2,local
virginiamercury.com,11.0,False,news,1,local
visaliatimesdelta.com,2.0,False,news,32,local
visaliatimesdelta.com,3.0,False,news,27,local
visaliatimesdelta.com,4.0,False,news,1696,local
visaliatimesdelta.com,4.0,True,news,5,local
visaliatimesdelta.com,5.0,False,news,3728,local
visaliatimesdelta.com,5.0,True,news,8,local
visaliatimesdelta.com,6.0,False,news,1905,local
visaliatimesdelta.com,6.0,True,news,5,local
visaliatimesdelta.com,7.0,False,news,603,local
visaliatimesdelta.com,7.0,True,news,2,local
visaliatimesdelta.com,8.0,False,news,757,local
viscloskyforcongress.us,0.0,False,campaign_personal,161,
viscloskyforcongress.us,1.0,False,campaign_personal,60,
viscloskyforcongress.us,2.0,False,campaign_personal,2158,
viscloskyforcongress.us,2.0,True,campaign_personal,8,
viscloskyforcongress.us,3.0,False,campaign_personal,378,
viscloskyforcongress.us,4.0,False,campaign_personal,1825,
viscloskyforcongress.us,4.0,True,campaign_personal,1,
viscloskyforcongress.us,5.0,False,campaign_personal,6014,
viscloskyforcongress.us,5.0,True,campaign_personal,24,
viscloskyforcongress.us,6.0,False,campaign_personal,8227,
viscloskyforcongress.us,6.0,True,campaign_personal,19,
viscloskyforcongress.us,7.0,False,campaign_personal,8310,
viscloskyforcongress.us,7.0,True,campaign_personal,27,
viscloskyforcongress.us,8.0,False,campaign_personal,12907,
viscloskyforcongress.us,8.0,True,campaign_personal,27,
viscloskyforcongress.us,9.0,False,campaign_personal,6002,
viscloskyforcongress.us,9.0,True,campaign_personal,5,
viscloskyforcongress.us,10.0,False,campaign_personal,1157,
viscloskyforcongress.us,11.0,False,campaign_personal,75,
viscloskyforcongress.us,12.0,False,campaign_personal,1,
vnews.com,2.0,False,news,105,local
vnews.com,3.0,False,news,296,local
vnews.com,4.0,False,news,3,local
vnews.com,5.0,False,news,305,local
vnews.com,6.0,False,news,1496,local
vnews.com,6.0,True,news,5,local
vnews.com,7.0,False,news,9134,local
vnews.com,7.0,True,news,21,local
vnews.com,8.0,False,news,1994,local
vnews.com,8.0,True,news,4,local
vnews.com,9.0,False,news,153,local
vnews.com,9.0,True,news,1,local
voanews.com,1.0,False,news,45,national
voanews.com,2.0,False,news,1244,national
voanews.com,3.0,False,news,6354,national
voanews.com,3.0,True,news,22,national
voanews.com,4.0,False,news,10253,national
voanews.com,4.0,True,news,22,national
voanews.com,5.0,False,news,18928,national
voanews.com,5.0,True,news,34,national
voanews.com,6.0,False,news,14344,national
voanews.com,6.0,True,news,33,national
voanews.com,7.0,False,news,7483,national
voanews.com,7.0,True,news,19,national
voanews.com,8.0,False,news,3755,national
voanews.com,8.0,True,news,13,national
voanews.com,9.0,False,news,2799,national
voanews.com,9.0,True,news,2,national
voanews.com,10.0,False,news,133,national
voanews.com,10.0,True,news,4,national
voanews.com,11.0,False,news,1,national
vogue.com,0.0,False,news,1293,national
vogue.com,0.0,True,news,3,national
vogue.com,1.0,False,news,4,national
vogue.com,2.0,False,news,26,national
vogue.com,3.0,False,news,8,national
vogue.com,4.0,False,news,23,national
vogue.com,5.0,False,news,436,national
vogue.com,5.0,True,news,1,national
vogue.com,6.0,False,news,438,national
vogue.com,6.0,True,news,1,national
vogue.com,7.0,False,news,973,national
vogue.com,7.0,True,news,1,national
vogue.com,8.0,False,news,1024,national
vogue.com,8.0,True,news,3,national
vogue.com,9.0,False,news,396,national
vogue.com,9.0,True,news,2,national
vogue.com,10.0,False,news,143,national
vogue.com,11.0,False,news,230,national
vogue.com,12.0,False,news,2,national
voiceofalexandria.com,3.0,False,news,591,
voiceofalexandria.com,3.0,True,news,1,
voiceofalexandria.com,4.0,False,news,1458,
voiceofalexandria.com,4.0,True,news,4,
voiceofalexandria.com,5.0,False,news,567,
voiceofalexandria.com,6.0,False,news,599,
voiceofalexandria.com,7.0,False,news,374,
voiceofalexandria.com,7.0,True,news,1,
voiceofalexandria.com,8.0,False,news,509,
voiceofalexandria.com,8.0,True,news,2,
voiceofalexandria.com,9.0,False,news,28,
voiceofoc.org,0.0,False,news,1296,local
voiceofoc.org,0.0,True,news,2,local
voiceofoc.org,1.0,False,news,156,local
voiceofoc.org,1.0,True,news,3,local
voiceofoc.org,2.0,False,news,576,local
voiceofoc.org,2.0,True,news,1,local
voiceofoc.org,3.0,False,news,1050,local
voiceofoc.org,3.0,True,news,4,local
voiceofoc.org,4.0,False,news,815,local
voiceofoc.org,4.0,True,news,1,local
voiceofoc.org,5.0,False,news,991,local
voiceofoc.org,6.0,False,news,1184,local
voiceofoc.org,7.0,False,news,698,local
voiceofoc.org,8.0,False,news,612,local
voiceofoc.org,8.0,True,news,1,local
voiceofoc.org,9.0,False,news,2167,local
voiceofoc.org,10.0,False,news,397,local
voiceofoc.org,10.0,True,news,1,local
voiceofoc.org,11.0,False,news,745,local
voiceofoc.org,11.0,True,news,1,local
voiceofoc.org,12.0,False,news,1,local
voiceofsandiego.org,2.0,False,news,5,local
voiceofsandiego.org,3.0,False,news,289,local
voiceofsandiego.org,4.0,False,news,1676,local
voiceofsandiego.org,4.0,True,news,1,local
voiceofsandiego.org,5.0,False,news,2695,local
voiceofsandiego.org,6.0,False,news,11593,local
voiceofsandiego.org,6.0,True,news,1,local
voiceofsandiego.org,7.0,False,news,7908,local
voiceofsandiego.org,7.0,True,news,1,local
voiceofsandiego.org,8.0,False,news,1494,local
voiceofsandiego.org,9.0,False,news,257,local
voiceofsandiego.org,10.0,False,news,8,local
voteanthonygonzalez.com,0.0,False,campaign_personal,10,
voteanthonygonzalez.com,1.0,False,campaign_personal,15,
voteanthonygonzalez.com,2.0,False,campaign_personal,1899,
voteanthonygonzalez.com,2.0,True,campaign_personal,5,
voteanthonygonzalez.com,3.0,False,campaign_personal,5400,
voteanthonygonzalez.com,3.0,True,campaign_personal,16,
voteanthonygonzalez.com,4.0,False,campaign_personal,4757,
voteanthonygonzalez.com,4.0,True,campaign_personal,15,
voteanthonygonzalez.com,5.0,False,campaign_personal,3347,
voteanthonygonzalez.com,5.0,True,campaign_personal,18,
voteanthonygonzalez.com,6.0,False,campaign_personal,11311,
voteanthonygonzalez.com,6.0,True,campaign_personal,30,
voteanthonygonzalez.com,7.0,False,campaign_personal,7264,
voteanthonygonzalez.com,7.0,True,campaign_personal,17,
voteanthonygonzalez.com,8.0,False,campaign_personal,11314,
voteanthonygonzalez.com,8.0,True,campaign_personal,9,
voteanthonygonzalez.com,9.0,False,campaign_personal,1443,
voteanthonygonzalez.com,10.0,False,campaign_personal,103,
voteboyle.com,0.0,False,campaign_personal,634,
voteboyle.com,1.0,False,campaign_personal,3,
voteboyle.com,2.0,False,campaign_personal,116,
voteboyle.com,3.0,False,campaign_personal,3391,
voteboyle.com,3.0,True,campaign_personal,6,
voteboyle.com,4.0,False,campaign_personal,13854,
voteboyle.com,4.0,True,campaign_personal,30,
voteboyle.com,5.0,False,campaign_personal,18740,
voteboyle.com,5.0,True,campaign_personal,51,
voteboyle.com,6.0,False,campaign_personal,7042,
voteboyle.com,6.0,True,campaign_personal,13,
voteboyle.com,7.0,False,campaign_personal,4096,
voteboyle.com,7.0,True,campaign_personal,10,
voteboyle.com,8.0,False,campaign_personal,336,
voteboyle.com,9.0,False,campaign_personal,2,
votedanbishop.com,0.0,False,campaign_personal,2443,
votedanbishop.com,0.0,True,campaign_personal,5,
votedanbishop.com,1.0,False,campaign_personal,30856,
votedanbishop.com,1.0,True,campaign_personal,97,
votedanbishop.com,2.0,False,campaign_personal,13461,
votedanbishop.com,2.0,True,campaign_personal,9,
votedanbishop.com,3.0,False,campaign_personal,841,
votedanbishop.com,4.0,False,campaign_personal,10,
votedavidscott.com,4.0,False,campaign_personal,5,
votedavidscott.com,5.0,False,campaign_personal,3,
votedavidscott.com,6.0,False,campaign_personal,4,
votedavidscott.com,7.0,False,campaign_personal,3,
votedavidscott.com,8.0,False,campaign_personal,8,
votedavidscott.com,9.0,False,campaign_personal,5,
votedavidscott.com,10.0,False,campaign_personal,13,
votedavidscott.com,11.0,False,campaign_personal,28,
votedavidscott.com,12.0,False,campaign_personal,14,
votedoggett.com,0.0,False,campaign_personal,183,
votedoggett.com,0.0,True,campaign_personal,1,
votedoggett.com,1.0,False,campaign_personal,54,
votedoggett.com,2.0,False,campaign_personal,7999,
votedoggett.com,2.0,True,campaign_personal,18,
votedoggett.com,3.0,False,campaign_personal,6225,
votedoggett.com,3.0,True,campaign_personal,13,
votedoggett.com,4.0,False,campaign_personal,3416,
votedoggett.com,4.0,True,campaign_personal,9,
votedoggett.com,5.0,False,campaign_personal,5724,
votedoggett.com,5.0,True,campaign_personal,9,
votedoggett.com,6.0,False,campaign_personal,7001,
votedoggett.com,6.0,True,campaign_personal,17,
votedoggett.com,7.0,False,campaign_personal,5550,
votedoggett.com,7.0,True,campaign_personal,12,
votedoggett.com,8.0,False,campaign_personal,1236,
votedoggett.com,8.0,True,campaign_personal,6,
votedoggett.com,9.0,False,campaign_personal,189,
votedoggett.com,9.0,True,campaign_personal,1,
votedoggett.com,10.0,False,campaign_personal,554,
votedoggett.com,10.0,True,campaign_personal,2,
votedoggett.com,11.0,False,campaign_personal,1607,
votedoggett.com,11.0,True,campaign_personal,11,
votedoggett.com,12.0,False,campaign_personal,16,
voteforlinda.com,0.0,False,campaign_personal,2437,
voteforlinda.com,0.0,True,campaign_personal,7,
voteforlinda.com,1.0,False,campaign_personal,577,
voteforlinda.com,1.0,True,campaign_personal,2,
voteforlinda.com,2.0,False,campaign_personal,529,
voteforlinda.com,2.0,True,campaign_personal,1,
voteforlinda.com,3.0,False,campaign_personal,4478,
voteforlinda.com,3.0,True,campaign_personal,10,
voteforlinda.com,4.0,False,campaign_personal,19181,
voteforlinda.com,4.0,True,campaign_personal,47,
voteforlinda.com,5.0,False,campaign_personal,2707,
voteforlinda.com,5.0,True,campaign_personal,5,
voteforlinda.com,6.0,False,campaign_personal,8533,
voteforlinda.com,6.0,True,campaign_personal,17,
voteforlinda.com,7.0,False,campaign_personal,7303,
voteforlinda.com,7.0,True,campaign_personal,18,
voteforlinda.com,8.0,False,campaign_personal,1615,
voteforlinda.com,8.0,True,campaign_personal,3,
voteforlinda.com,9.0,False,campaign_personal,99,
voteforlinda.com,10.0,False,campaign_personal,3,
voteforlinda.com,11.0,False,campaign_personal,1,
votefortrey.com,0.0,False,campaign_personal,184,
votefortrey.com,0.0,True,campaign_personal,2,
votefortrey.com,1.0,False,campaign_personal,718,
votefortrey.com,1.0,True,campaign_personal,2,
votefortrey.com,2.0,False,campaign_personal,10628,
votefortrey.com,2.0,True,campaign_personal,25,
votefortrey.com,3.0,False,campaign_personal,26680,
votefortrey.com,3.0,True,campaign_personal,56,
votefortrey.com,4.0,False,campaign_personal,6415,
votefortrey.com,4.0,True,campaign_personal,18,
votefortrey.com,5.0,False,campaign_personal,2777,
votefortrey.com,5.0,True,campaign_personal,6,
votefortrey.com,6.0,False,campaign_personal,14,
votejaime.com,0.0,False,campaign_personal,1598,
votejaime.com,0.0,True,campaign_personal,2,
votejaime.com,1.0,False,campaign_personal,6009,
votejaime.com,1.0,True,campaign_personal,9,
votejaime.com,2.0,False,campaign_personal,22582,
votejaime.com,2.0,True,campaign_personal,57,
votejaime.com,3.0,False,campaign_personal,7732,
votejaime.com,3.0,True,campaign_personal,13,
votejaime.com,4.0,False,campaign_personal,2177,
votejaime.com,4.0,True,campaign_personal,10,
votejaime.com,5.0,False,campaign_personal,3694,
votejaime.com,5.0,True,campaign_personal,8,
votejaime.com,6.0,False,campaign_personal,2484,
votejaime.com,6.0,True,campaign_personal,4,
votejaime.com,7.0,False,campaign_personal,1401,
votejaime.com,7.0,True,campaign_personal,2,
votejaime.com,8.0,False,campaign_personal,15,
votejaime.com,8.0,True,campaign_personal,1,
votejaime.com,9.0,False,campaign_personal,7,
votejaime.com,9.0,True,campaign_personal,1,
votemorelle.com,0.0,False,campaign_personal,1013,
votemorelle.com,0.0,True,campaign_personal,2,
votemorelle.com,1.0,False,campaign_personal,319,
votemorelle.com,2.0,False,campaign_personal,6770,
votemorelle.com,2.0,True,campaign_personal,13,
votemorelle.com,3.0,False,campaign_personal,10196,
votemorelle.com,3.0,True,campaign_personal,24,
votemorelle.com,4.0,False,campaign_personal,17014,
votemorelle.com,4.0,True,campaign_personal,41,
votemorelle.com,5.0,False,campaign_personal,11160,
votemorelle.com,5.0,True,campaign_personal,24,
votemorelle.com,6.0,False,campaign_personal,750,
votemorelle.com,6.0,True,campaign_personal,2,
votemorelle.com,7.0,False,campaign_personal,119,
votesmart.org,0.0,False,other_third_party,103,no_news
votesmart.org,2.0,False,other_third_party,3566,no_news
votesmart.org,2.0,True,other_third_party,9,no_news
votesmart.org,3.0,False,other_third_party,4290,no_news
votesmart.org,3.0,True,other_third_party,11,no_news
votesmart.org,4.0,False,other_third_party,9402,no_news
votesmart.org,4.0,True,other_third_party,21,no_news
votesmart.org,5.0,False,other_third_party,5625,no_news
votesmart.org,5.0,True,other_third_party,9,no_news
votesmart.org,6.0,False,other_third_party,8669,no_news
votesmart.org,6.0,True,other_third_party,19,no_news
votesmart.org,7.0,False,other_third_party,22118,no_news
votesmart.org,7.0,True,other_third_party,44,no_news
votesmart.org,8.0,False,other_third_party,42854,no_news
votesmart.org,8.0,True,other_third_party,121,no_news
votesmart.org,9.0,False,other_third_party,73804,no_news
votesmart.org,9.0,True,other_third_party,199,no_news
votesmart.org,10.0,False,other_third_party,141505,no_news
votesmart.org,10.0,True,other_third_party,262,no_news
votesmart.org,11.0,False,other_third_party,63872,no_news
votesmart.org,11.0,True,other_third_party,150,no_news
votesmart.org,12.0,False,other_third_party,7591,no_news
votesmart.org,12.0,True,other_third_party,43,no_news
votesmart.org,13.0,False,other_third_party,76,no_news
votesmart.org,13.0,True,other_third_party,1,no_news
votetimmons.com,0.0,False,campaign_personal,1810,
votetimmons.com,0.0,True,campaign_personal,6,
votetimmons.com,1.0,False,campaign_personal,335,
votetimmons.com,2.0,False,campaign_personal,22201,
votetimmons.com,2.0,True,campaign_personal,61,
votetimmons.com,3.0,False,campaign_personal,17672,
votetimmons.com,3.0,True,campaign_personal,37,
votetimmons.com,4.0,False,campaign_personal,1435,
votetimmons.com,4.0,True,campaign_personal,4,
votetimmons.com,5.0,False,campaign_personal,167,
votetimmons.com,6.0,False,campaign_personal,2191,
votetimmons.com,7.0,False,campaign_personal,1017,
votetimmons.com,8.0,False,campaign_personal,90,
votetipton.com,0.0,False,campaign_personal,1656,
votetipton.com,0.0,True,campaign_personal,2,
votetipton.com,1.0,False,campaign_personal,4090,
votetipton.com,1.0,True,campaign_personal,9,
votetipton.com,2.0,False,campaign_personal,3831,
votetipton.com,2.0,True,campaign_personal,11,
votetipton.com,3.0,False,campaign_personal,14946,
votetipton.com,3.0,True,campaign_personal,22,
votetipton.com,4.0,False,campaign_personal,7562,
votetipton.com,4.0,True,campaign_personal,21,
votetipton.com,5.0,False,campaign_personal,8109,
votetipton.com,5.0,True,campaign_personal,30,
votetipton.com,6.0,False,campaign_personal,2381,
votetipton.com,6.0,True,campaign_personal,3,
votetipton.com,7.0,False,campaign_personal,89,
votetipton.com,7.0,True,campaign_personal,1,
votetipton.com,8.0,False,campaign_personal,7,
votetipton.com,9.0,False,campaign_personal,55,
votetipton.com,9.0,True,campaign_personal,2,
votetipton.com,10.0,False,campaign_personal,2732,
votetipton.com,10.0,True,campaign_personal,3,
votetipton.com,11.0,False,campaign_personal,105,
votetipton.com,11.0,True,campaign_personal,4,
votetomrice.com,2.0,False,campaign_personal,22,
votetomrice.com,3.0,False,campaign_personal,74,
votetomrice.com,4.0,False,campaign_personal,810,
votetomrice.com,4.0,True,campaign_personal,1,
votetomrice.com,5.0,False,campaign_personal,138,
votetomrice.com,6.0,False,campaign_personal,363,
votetomrice.com,7.0,False,campaign_personal,8476,
