crawl_id,qry,home_dist,random_dist,result_length,rbo_similarity
20200930,Don Young,AK-AT LARGE,PA-18,7,1
20200921,Don Young,AK-AT LARGE,IL-3,9,1
20201006,Don Young,AK-AT LARGE,CA-12,10,1
20200913,Don Young,AK-AT LARGE,CA-35,11,1
20201227,Don Young,AK-AT LARGE,AZ-8,0,1
20201126,Don Young,AK-AT LARGE,CA-48,9,1
20201005,Don Young,AK-AT LARGE,MA-7,12,1
20201023,Don Young,AK-AT LARGE,GA-6,12,1
20201221,Don Young,AK-AT LARGE,MI-12,10,1
20201111,Don Young,AK-AT LARGE,CA-8,9,1
20201123,Dusty Johnson,SD-AT LARGE,TN-7,8,1
20201218,Dusty Johnson,SD-AT LARGE,GA-10,11,1
20201212,Dusty Johnson,SD-AT LARGE,NY-1,11,1
20201020,Dusty Johnson,SD-AT LARGE,MI-7,10,1
20201023,Dusty Johnson,SD-AT LARGE,NC-4,12,1
20201002,Dusty Johnson,SD-AT LARGE,MS-4,12,1
20201015,Dusty Johnson,SD-AT LARGE,WA-6,13,1
20200907,Dusty Johnson,SD-AT LARGE,MI-9,8,1
20201104,Dusty Johnson,SD-AT LARGE,OH-12,13,1
20201010,Dusty Johnson,SD-AT LARGE,TX-21,9,1
20201107,Eleanor Holmes Norton,DC-AT LARGE,FL-24,10,1
20201218,Eleanor Holmes Norton,DC-AT LARGE,TX-27,9,1
20200904,Eleanor Holmes Norton,DC-AT LARGE,NY-6,9,1
20201214,Eleanor Holmes Norton,DC-AT LARGE,OH-7,9,1
20201009,Eleanor Holmes Norton,DC-AT LARGE,CA-21,10,1
20201216,Eleanor Holmes Norton,DC-AT LARGE,NY-24,9,1
20201125,Eleanor Holmes Norton,DC-AT LARGE,CT-4,9,1
20201003,Eleanor Holmes Norton,DC-AT LARGE,TN-7,10,1
20201114,Eleanor Holmes Norton,DC-AT LARGE,AZ-7,10,1
20201030,Eleanor Holmes Norton,DC-AT LARGE,OH-3,11,1
20200903,Greg Gianforte,MT-AT LARGE,OK-1,13,1
20201125,Greg Gianforte,MT-AT LARGE,GA-9,13,1
20201106,Greg Gianforte,MT-AT LARGE,MA-3,12,1
20200911,Greg Gianforte,MT-AT LARGE,AR-2,12,1
20201006,Greg Gianforte,MT-AT LARGE,GA-5,15,1
20201113,Greg Gianforte,MT-AT LARGE,PA-8,13,1
20201003,Greg Gianforte,MT-AT LARGE,OK-2,16,1
20201012,Greg Gianforte,MT-AT LARGE,OR-5,14,1
20200901,Greg Gianforte,MT-AT LARGE,NJ-2,11,1
20201209,Greg Gianforte,MT-AT LARGE,TN-4,12,1
20201118,Kelly Armstrong,ND-AT LARGE,MN-4,10,1
20201205,Kelly Armstrong,ND-AT LARGE,IA-4,10,1
20201102,Kelly Armstrong,ND-AT LARGE,IN-1,9,1
20201215,Kelly Armstrong,ND-AT LARGE,TN-6,9,1
20201207,Kelly Armstrong,ND-AT LARGE,TX-26,9,1
20201023,Kelly Armstrong,ND-AT LARGE,CA-32,10,1
20200911,Kelly Armstrong,ND-AT LARGE,GA-4,10,1
20201224,Kelly Armstrong,ND-AT LARGE,MO-5,10,1
20201014,Kelly Armstrong,ND-AT LARGE,WV-3,9,1
20201105,Kelly Armstrong,ND-AT LARGE,FL-9,11,1
20201009,Lisa Blunt Rochester,DE-AT LARGE,MN-6,9,1
20201231,Lisa Blunt Rochester,DE-AT LARGE,TN-5,9,1
20201004,Lisa Blunt Rochester,DE-AT LARGE,KS-1,12,1
20201215,Lisa Blunt Rochester,DE-AT LARGE,TX-14,9,1
20201210,Lisa Blunt Rochester,DE-AT LARGE,NC-8,12,1
20201023,Lisa Blunt Rochester,DE-AT LARGE,NC-6,9,1
20201003,Lisa Blunt Rochester,DE-AT LARGE,OR-5,14,1
20201204,Lisa Blunt Rochester,DE-AT LARGE,AZ-4,10,1
20200921,Lisa Blunt Rochester,DE-AT LARGE,MO-4,9,1
20201111,Lisa Blunt Rochester,DE-AT LARGE,PA-2,9,1
20201010,Liz Cheney,WY-AT LARGE,AL-1,11,1
20201102,Liz Cheney,WY-AT LARGE,NY-22,12,1
20201029,Liz Cheney,WY-AT LARGE,CA-13,9,1
20201115,Liz Cheney,WY-AT LARGE,MI-11,9,1
20201123,Liz Cheney,WY-AT LARGE,MA-6,12,1
20201214,Liz Cheney,WY-AT LARGE,LA-6,11,1
20201202,Liz Cheney,WY-AT LARGE,WA-7,9,1
20201009,Liz Cheney,WY-AT LARGE,MI-1,9,1
20201012,Liz Cheney,WY-AT LARGE,KS-3,9,1
20201110,Liz Cheney,WY-AT LARGE,NY-17,10,1
20201111,Peter Welch,VT-AT LARGE,CA-25,9,1
20201008,Peter Welch,VT-AT LARGE,FL-27,10,1
20201221,Peter Welch,VT-AT LARGE,IL-17,9,1
20201024,Peter Welch,VT-AT LARGE,FL-17,10,1
20201113,Peter Welch,VT-AT LARGE,CA-31,13,1
20201017,Peter Welch,VT-AT LARGE,AZ-4,9,1
20201114,Peter Welch,VT-AT LARGE,ID-2,11,1
20201230,Peter Welch,VT-AT LARGE,MI-14,7,1
20201203,Peter Welch,VT-AT LARGE,IL-15,9,1
20201027,Peter Welch,VT-AT LARGE,CA-15,10,1
20201122,Brad Wenstrup,OH-2,CA-45,13,1
20201223,Brad Wenstrup,OH-2,IL-18,11,1
20201113,Brad Wenstrup,OH-2,CA-34,12,1
20201024,Brad Wenstrup,OH-2,MI-2,12,1
20201125,Brad Wenstrup,OH-2,IA-1,13,1
20201117,Brad Wenstrup,OH-2,FL-23,13,1
20200915,Brad Wenstrup,OH-2,CA-39,12,1
20201004,Brad Wenstrup,OH-2,TX-8,12,1
20200903,Brad Wenstrup,OH-2,GA-12,12,1
20201216,Brad Wenstrup,OH-2,NJ-12,12,1
20201219,Buddy Carter,GA-1,IL-5,10,1
20201213,Buddy Carter,GA-1,CA-27,13,1
20200908,Buddy Carter,GA-1,CA-43,11,1
20201008,Buddy Carter,GA-1,CT-2,13,1
20200910,Buddy Carter,GA-1,DE-AT LARGE,12,1
20201102,Buddy Carter,GA-1,MO-8,13,1
20201211,Buddy Carter,GA-1,AL-3,12,1
20200920,Buddy Carter,GA-1,MD-8,12,1
20201120,Buddy Carter,GA-1,ID-2,12,1
20201005,Buddy Carter,GA-1,WA-2,12,1
20201004,Clay Higgins,LA-3,NJ-10,15,1
20201119,Clay Higgins,LA-3,TX-13,14,1
20201219,Clay Higgins,LA-3,HI-2,13,1
20201115,Clay Higgins,LA-3,TN-2,14,1
20201105,Clay Higgins,LA-3,AZ-9,16,1
20201204,Clay Higgins,LA-3,MA-6,14,1
20201210,Clay Higgins,LA-3,AZ-2,14,1
20200906,Clay Higgins,LA-3,MO-4,16,1
20201021,Clay Higgins,LA-3,GA-8,12,1
20201027,Clay Higgins,LA-3,CO-1,14,1
20200910,Drew Ferguson,GA-3,NJ-5,13,1
20201012,Drew Ferguson,GA-3,RI-2,13,1
20201129,Drew Ferguson,GA-3,WA-4,11,1
20201217,Drew Ferguson,GA-3,TX-17,11,1
20201101,Drew Ferguson,GA-3,CA-17,15,1
20201121,Drew Ferguson,GA-3,NE-3,13,1
20201214,Drew Ferguson,GA-3,FL-12,12,1
20201017,Drew Ferguson,GA-3,CA-28,13,1
20201123,Drew Ferguson,GA-3,GA-9,13,1
20201011,Drew Ferguson,GA-3,MI-1,13,1
20201022,Elise Stefanik,NY-21,NY-9,17,1
20201225,Elise Stefanik,NY-21,NV-1,13,1
20201201,Elise Stefanik,NY-21,AL-2,15,1
20201209,Elise Stefanik,NY-21,NJ-6,14,1
20201005,Elise Stefanik,NY-21,TN-9,15,1
20201208,Elise Stefanik,NY-21,FL-22,13,1
20201104,Elise Stefanik,NY-21,WV-1,14,1
20201019,Elise Stefanik,NY-21,MI-2,14,1
20200915,Elise Stefanik,NY-21,CA-49,12,1
20201016,Elise Stefanik,NY-21,MO-3,17,1
20201104,Garret Graves,LA-6,ME-2,14,1
20201218,Garret Graves,LA-6,PA-11,11,1
20201209,Garret Graves,LA-6,NJ-10,11,1
20201112,Garret Graves,LA-6,IL-11,12,1
20200905,Garret Graves,LA-6,MO-2,12,1
20201222,Garret Graves,LA-6,CT-2,10,1
20201119,Garret Graves,LA-6,VA-8,12,1
20200909,Garret Graves,LA-6,PA-7,12,1
20201127,Garret Graves,LA-6,GA-6,13,1
20201003,Garret Graves,LA-6,NY-26,12,1
20201217,Hank Johnson,GA-4,NY-26,0,1
20201023,Hank Johnson,GA-4,CA-47,14,1
20200912,Hank Johnson,GA-4,MI-8,13,1
20201128,Hank Johnson,GA-4,NJ-1,14,1
20200908,Hank Johnson,GA-4,TN-3,13,1
20201020,Hank Johnson,GA-4,FL-20,14,1
20201029,Hank Johnson,GA-4,KS-2,14,1
20201125,Hank Johnson,GA-4,OH-6,14,1
20201121,Hank Johnson,GA-4,UT-2,14,1
20201010,Hank Johnson,GA-4,KY-3,14,1
20201206,Jeff Fortenberry,NE-1,NJ-3,13,1
20201019,Jeff Fortenberry,NE-1,WA-7,12,1
20201031,Jeff Fortenberry,NE-1,PA-2,16,1
20201218,Jeff Fortenberry,NE-1,PA-12,12,1
20201108,Jeff Fortenberry,NE-1,NY-26,13,1
20201001,Jeff Fortenberry,NE-1,NJ-8,12,1
20200914,Jeff Fortenberry,NE-1,CA-49,13,1
20201023,Jeff Fortenberry,NE-1,NV-1,13,1
20201125,Jeff Fortenberry,NE-1,ID-1,12,1
20201008,Jeff Fortenberry,NE-1,MD-2,13,1
20201008,Karen Bass,CA-37,CO-6,13,1
20201105,Karen Bass,CA-37,IL-6,14,1
20200906,Karen Bass,CA-37,MN-8,13,1
20201219,Karen Bass,CA-37,TX-16,12,1
20201208,Karen Bass,CA-37,FL-14,16,1
20201225,Karen Bass,CA-37,VA-9,12,1
20201009,Karen Bass,CA-37,IN-2,12,1
20201211,Karen Bass,CA-37,IL-12,15,1
20201228,Karen Bass,CA-37,PA-3,11,1
20201229,Karen Bass,CA-37,WI-5,12,1
20201101,Louie Gohmert,TX-1,FL-20,17,1
20201110,Louie Gohmert,TX-1,CA-2,13,1
20201116,Louie Gohmert,TX-1,CA-47,13,1
20200911,Louie Gohmert,TX-1,CA-22,13,1
20201229,Louie Gohmert,TX-1,LA-1,14,1
20201209,Louie Gohmert,TX-1,CA-24,16,1
20201010,Louie Gohmert,TX-1,NC-3,14,1
20201208,Louie Gohmert,TX-1,CO-4,14,1
20201221,Louie Gohmert,TX-1,CA-36,13,1
20201225,Louie Gohmert,TX-1,OH-16,12,1
20201114,Neal Dunn,FL-2,MI-4,12,1
20201203,Neal Dunn,FL-2,TN-7,13,1
20201022,Neal Dunn,FL-2,TX-9,12,1
20201207,Neal Dunn,FL-2,MN-1,12,1
20200913,Neal Dunn,FL-2,TX-23,12,1
20201027,Neal Dunn,FL-2,VA-11,13,1
20201116,Neal Dunn,FL-2,TX-7,11,1
20200903,Neal Dunn,FL-2,TX-10,13,1
20201101,Neal Dunn,FL-2,PA-6,13,1
20201107,Neal Dunn,FL-2,GA-6,13,1
20201223,Russ Fulcher,ID-1,WI-1,11,1
20201013,Russ Fulcher,ID-1,KY-2,12,1
20201016,Russ Fulcher,ID-1,NY-7,13,1
20201114,Russ Fulcher,ID-1,VT-AT LARGE,12,1
20201230,Russ Fulcher,ID-1,SD-AT LARGE,11,1
20201111,Russ Fulcher,ID-1,CA-31,12,1
20200901,Russ Fulcher,ID-1,TN-3,12,1
20201104,Russ Fulcher,ID-1,PA-11,16,1
20201128,Russ Fulcher,ID-1,CA-40,12,1
20201218,Russ Fulcher,ID-1,FL-2,12,1
20201115,Scott Tipton,CO-3,FL-16,13,1
20201116,Scott Tipton,CO-3,MD-7,13,1
20201130,Scott Tipton,CO-3,CA-25,13,1
20201203,Scott Tipton,CO-3,NC-10,10,1
20201231,Scott Tipton,CO-3,WY-AT LARGE,14,1
20201125,Scott Tipton,CO-3,TX-20,16,1
20201230,Scott Tipton,CO-3,MO-5,14,1
20201213,Scott Tipton,CO-3,TX-18,13,1
20200905,Scott Tipton,CO-3,NC-7,12,1
20201210,Scott Tipton,CO-3,CA-44,13,1
20201104,Tom Cole,OK-4,FL-22,15,1
20201223,Tom Cole,OK-4,IL-18,12,1
20200929,Tom Cole,OK-4,NH-2,6,1
20200921,Tom Cole,OK-4,TX-21,13,1
20200920,Tom Cole,OK-4,IN-2,13,1
20201225,Tom Cole,OK-4,NY-8,12,1
20201019,Tom Cole,OK-4,PA-16,12,1
20201103,Tom Cole,OK-4,CA-27,14,1
20200930,Tom Cole,OK-4,FL-20,12,1
20201022,Tom Cole,OK-4,AR-3,12,1
20200901,Juan Vargas,CA-51,IN-5,13,1
20201015,Juan Vargas,CA-51,MO-8,13,1
20201021,Juan Vargas,CA-51,MA-2,12,1
20200915,Juan Vargas,CA-51,OR-3,12,1
20201130,Juan Vargas,CA-51,NY-4,12,1
20201212,Juan Vargas,CA-51,CA-20,13,1
20200912,Juan Vargas,CA-51,IA-3,12,1
20201213,Juan Vargas,CA-51,VA-1,12,1
20200911,Juan Vargas,CA-51,UT-2,12,1
20201009,Juan Vargas,CA-51,KY-3,13,1
20201014,Mike Levin,CA-49,MS-2,16,1
20201026,Mike Levin,CA-49,TX-32,13,1
20201125,Mike Levin,CA-49,FL-24,13,1
20201201,Mike Levin,CA-49,CO-1,13,1
20201017,Mike Levin,CA-49,NY-6,14,1
20201009,Mike Levin,CA-49,NY-4,13,1
20201116,Mike Levin,CA-49,CA-8,12,1
20201231,Mike Levin,CA-49,FL-17,12,1
20201114,Mike Levin,CA-49,MI-1,12,1
20201227,Mike Levin,CA-49,AZ-5,13,1
20200929,Scott Peters,CA-52,OH-9,9,1
20201102,Scott Peters,CA-52,TX-1,9,1
20201015,Scott Peters,CA-52,NY-9,10,1
20201115,Scott Peters,CA-52,CT-2,9,1
20201221,Scott Peters,CA-52,MI-2,0,1
20201215,Scott Peters,CA-52,SC-6,10,1
20201014,Scott Peters,CA-52,FL-1,10,1
20201024,Scott Peters,CA-52,AZ-7,11,1
20201027,Scott Peters,CA-52,KS-3,10,1
20201004,Scott Peters,CA-52,SD-AT LARGE,9,1
20201031,Joyce Beatty,OH-3,CA-48,12,1
20201111,Joyce Beatty,OH-3,TN-9,12,1
20201009,Joyce Beatty,OH-3,OH-15,16,1
20201029,Joyce Beatty,OH-3,LA-6,12,1
20201018,Joyce Beatty,OH-3,TX-1,13,1
20201223,Joyce Beatty,OH-3,NY-20,14,1
20200921,Joyce Beatty,OH-3,MT-AT LARGE,14,1
20201122,Joyce Beatty,OH-3,PA-8,13,1
20201221,Joyce Beatty,OH-3,FL-20,12,1
20201021,Joyce Beatty,OH-3,PA-6,13,1
20201128,Katie Porter,CA-45,MA-7,14,1
20201122,Katie Porter,CA-45,CA-52,13,1
20201010,Katie Porter,CA-45,FL-19,14,1
20200910,Katie Porter,CA-45,CA-21,11,1
20200914,Katie Porter,CA-45,NH-1,13,1
20201026,Katie Porter,CA-45,TX-17,12,1
20200921,Katie Porter,CA-45,NY-14,16,1
20201104,Katie Porter,CA-45,IL-9,15,1
20201018,Katie Porter,CA-45,NE-1,15,1
20200903,Katie Porter,CA-45,KY-4,15,1
20201101,Lloyd Doggett,TX-35,AZ-4,13,1
20201024,Lloyd Doggett,TX-35,AL-7,13,1
20201022,Lloyd Doggett,TX-35,OH-13,12,1
20200907,Lloyd Doggett,TX-35,WI-7,13,1
20201005,Lloyd Doggett,TX-35,TX-20,12,1
20200911,Lloyd Doggett,TX-35,CA-5,13,1
20201002,Lloyd Doggett,TX-35,OK-2,12,1
20201027,Lloyd Doggett,TX-35,NY-21,13,1
20201020,Lloyd Doggett,TX-35,NH-2,12,1
20201014,Lloyd Doggett,TX-35,MN-3,13,1
20201018,Markwayne Mullin,OK-2,FL-13,12,1
20201025,Markwayne Mullin,OK-2,WA-10,12,1
20201004,Markwayne Mullin,OK-2,CA-1,12,1
20200905,Markwayne Mullin,OK-2,OR-1,12,1
20201013,Markwayne Mullin,OK-2,CA-48,12,1
20200912,Markwayne Mullin,OK-2,TX-2,13,1
20201107,Markwayne Mullin,OK-2,OH-10,14,1
20201205,Markwayne Mullin,OK-2,CT-5,12,1
20201106,Markwayne Mullin,OK-2,NC-10,14,1
20200909,Markwayne Mullin,OK-2,NY-14,12,1
20201008,Troy Balderson,OH-12,VA-8,13,1
20201110,Troy Balderson,OH-12,CA-48,13,1
20201231,Troy Balderson,OH-12,CA-38,13,1
20201004,Troy Balderson,OH-12,KY-4,12,1
20201006,Troy Balderson,OH-12,AL-6,13,1
20200910,Troy Balderson,OH-12,TX-25,13,1
20201216,Troy Balderson,OH-12,CA-5,12,1
20201030,Troy Balderson,OH-12,NC-5,13,1
20201223,Troy Balderson,OH-12,FL-25,12,1
20200915,Troy Balderson,OH-12,CA-31,11,1
20201127,Barry Loudermilk,GA-11,MD-4,13,1
20201014,Barry Loudermilk,GA-11,NM-1,12,1
20201202,Barry Loudermilk,GA-11,VA-6,12,1
20200929,Barry Loudermilk,GA-11,FL-10,12,1
20201116,Barry Loudermilk,GA-11,CA-8,10,1
20201029,Barry Loudermilk,GA-11,NY-12,13,1
20201027,Barry Loudermilk,GA-11,CA-24,13,1
20201230,Barry Loudermilk,GA-11,MT-AT LARGE,13,1
20201025,Barry Loudermilk,GA-11,CA-53,13,1
20201129,Barry Loudermilk,GA-11,CA-41,13,1
20201013,Collin Peterson,MN-7,PA-13,17,1
20201002,Collin Peterson,MN-7,OH-6,15,1
20201212,Collin Peterson,MN-7,CA-19,12,1
20200921,Collin Peterson,MN-7,MT-AT LARGE,15,1
20201128,Collin Peterson,MN-7,FL-3,13,1
20200920,Collin Peterson,MN-7,FL-19,14,1
20200901,Collin Peterson,MN-7,MD-3,12,1
20201208,Collin Peterson,MN-7,IL-13,12,1
20200930,Collin Peterson,MN-7,KS-3,13,1
20201214,Collin Peterson,MN-7,CA-41,12,1
20200905,David Scott,GA-13,SD-AT LARGE,14,1
20201122,David Scott,GA-13,MT-AT LARGE,14,1
20201017,David Scott,GA-13,TX-25,15,1
20201110,David Scott,GA-13,UT-4,14,1
20201107,David Scott,GA-13,CA-10,15,1
20201209,David Scott,GA-13,NJ-2,13,1
20201201,David Scott,GA-13,TN-4,14,1
20200901,David Scott,GA-13,FL-6,14,1
20200904,David Scott,GA-13,NM-2,13,1
20200930,David Scott,GA-13,MA-5,13,1
20200903,Doug Collins,GA-9,IN-1,13,1
20201031,Doug Collins,GA-9,AL-3,15,1
20200910,Doug Collins,GA-9,CA-5,15,1
20201230,Doug Collins,GA-9,IL-15,14,1
20201116,Doug Collins,GA-9,AZ-8,14,1
20201129,Doug Collins,GA-9,OH-9,17,1
20201209,Doug Collins,GA-9,NJ-3,15,1
20201003,Doug Collins,GA-9,CA-2,13,1
20201123,Doug Collins,GA-9,GA-12,15,1
20201231,Doug Collins,GA-9,PA-11,14,1
20201227,Lucy McBath,GA-6,MI-9,12,1
20201210,Lucy McBath,GA-6,OK-5,13,1
20201212,Lucy McBath,GA-6,DC-AT LARGE,12,1
20201220,Lucy McBath,GA-6,CA-44,11,1
20201114,Lucy McBath,GA-6,WI-4,14,1
20200920,Lucy McBath,GA-6,NV-1,12,1
20201030,Lucy McBath,GA-6,FL-20,13,1
20201229,Lucy McBath,GA-6,NC-3,12,1
20201215,Lucy McBath,GA-6,NY-22,12,1
20201207,Lucy McBath,GA-6,PA-10,12,1
20201030,Pramila Jayapal,WA-7,CO-3,12,1
20201202,Pramila Jayapal,WA-7,CO-5,11,1
20200908,Pramila Jayapal,WA-7,CA-1,11,1
20201222,Pramila Jayapal,WA-7,IL-1,12,1
20201205,Pramila Jayapal,WA-7,NV-2,12,1
20201122,Pramila Jayapal,WA-7,FL-3,12,1
20201110,Pramila Jayapal,WA-7,NY-2,15,1
20201209,Pramila Jayapal,WA-7,TN-8,13,1
20201221,Pramila Jayapal,WA-7,NJ-10,14,1
20201116,Pramila Jayapal,WA-7,CA-34,12,1
20201111,Raul Ruiz,CA-36,TX-21,13,1
20200920,Raul Ruiz,CA-36,TX-33,13,1
20201106,Raul Ruiz,CA-36,MD-1,16,1
20201001,Raul Ruiz,CA-36,VA-3,13,1
20201124,Raul Ruiz,CA-36,FL-18,11,1
20201003,Raul Ruiz,CA-36,GA-9,13,1
20201114,Raul Ruiz,CA-36,CA-27,12,1
20201008,Raul Ruiz,CA-36,IN-7,14,1
20201208,Raul Ruiz,CA-36,MI-14,11,1
20201109,Raul Ruiz,CA-36,NY-24,12,1
20200913,Sanford Bishop,GA-2,CA-43,13,1
20201009,Sanford Bishop,GA-2,SC-2,13,1
20201228,Sanford Bishop,GA-2,CA-40,12,1
20201117,Sanford Bishop,GA-2,TX-13,13,1
20201208,Sanford Bishop,GA-2,TX-9,13,1
20201114,Sanford Bishop,GA-2,CA-17,13,1
20201219,Sanford Bishop,GA-2,NY-1,13,1
20201107,Sanford Bishop,GA-2,CA-9,13,1
20201128,Sanford Bishop,GA-2,OH-8,12,1
20200921,Sanford Bishop,GA-2,NJ-3,12,1
20201111,Steny Hoyer,MD-5,PA-9,12,1
20200903,Steny Hoyer,MD-5,CA-44,13,1
20200908,Steny Hoyer,MD-5,TN-8,12,1
20201019,Steny Hoyer,MD-5,WI-7,12,1
20201030,Steny Hoyer,MD-5,FL-13,15,1
20201216,Steny Hoyer,MD-5,CT-2,15,1
20201121,Steny Hoyer,MD-5,SC-4,15,1
20201007,Steny Hoyer,MD-5,CA-13,13,1
20201110,Steny Hoyer,MD-5,NC-10,11,1
20201203,Steny Hoyer,MD-5,NY-24,12,1
20200915,Andy Biggs,AZ-5,TX-36,13,1
20201108,Andy Biggs,AZ-5,WI-5,13,1
20201107,Andy Biggs,AZ-5,MI-14,15,1
20200919,Andy Biggs,AZ-5,CA-4,15,1
20201221,Andy Biggs,AZ-5,OK-2,12,1
20201124,Andy Biggs,AZ-5,OH-1,12,1
20201020,Andy Biggs,AZ-5,LA-2,12,1
20200907,Andy Biggs,AZ-5,FL-25,12,1
20201228,Andy Biggs,AZ-5,WA-1,0,1
20201223,Andy Biggs,AZ-5,CA-44,15,1
20201206,Ann Kirkpatrick,AZ-2,PA-11,12,1
20200915,Ann Kirkpatrick,AZ-2,WI-5,12,1
20201010,Ann Kirkpatrick,AZ-2,CA-16,12,1
20201218,Ann Kirkpatrick,AZ-2,MD-6,12,1
20201203,Ann Kirkpatrick,AZ-2,FL-26,13,1
20201214,Ann Kirkpatrick,AZ-2,CA-38,12,1
20201030,Ann Kirkpatrick,AZ-2,NY-10,12,1
20201127,Ann Kirkpatrick,AZ-2,CT-1,13,1
20200911,Ann Kirkpatrick,AZ-2,NC-1,12,1
20201026,Ann Kirkpatrick,AZ-2,CT-3,12,1
20200905,David Schweikert,AZ-6,OH-6,12,1
20201212,David Schweikert,AZ-6,IL-8,13,1
20201214,David Schweikert,AZ-6,SC-6,13,1
20201001,David Schweikert,AZ-6,IN-9,13,1
20201123,David Schweikert,AZ-6,TX-26,13,1
20201210,David Schweikert,AZ-6,FL-10,13,1
20201012,David Schweikert,AZ-6,OK-1,14,1
20200902,David Schweikert,AZ-6,OH-11,12,1
20200914,David Schweikert,AZ-6,NY-13,13,1
20201115,David Schweikert,AZ-6,PA-5,13,1
20201130,Marcia Fudge,OH-11,NV-2,14,1
20201015,Marcia Fudge,OH-11,FL-26,13,1
20201102,Marcia Fudge,OH-11,CA-35,12,1
20201023,Marcia Fudge,OH-11,PA-15,13,1
20201220,Marcia Fudge,OH-11,PA-12,0,1
20201018,Marcia Fudge,OH-11,OK-2,13,1
20201204,Marcia Fudge,OH-11,CT-2,12,1
20200921,Marcia Fudge,OH-11,VA-4,12,1
20200911,Marcia Fudge,OH-11,GA-8,12,1
20201210,Marcia Fudge,OH-11,GA-3,16,1
20201031,Michael Cloud,TX-27,CA-37,12,1
20201221,Michael Cloud,TX-27,CA-5,12,1
20201210,Michael Cloud,TX-27,IN-9,14,1
20201212,Michael Cloud,TX-27,NJ-4,14,1
20200921,Michael Cloud,TX-27,KS-2,13,1
20201104,Michael Cloud,TX-27,MI-2,13,1
20201126,Michael Cloud,TX-27,NY-21,11,1
20201024,Michael Cloud,TX-27,PA-8,12,1
20201019,Michael Cloud,TX-27,AR-2,12,1
20201108,Michael Cloud,TX-27,RI-1,12,1
20201006,Paul Gosar,AZ-4,WI-6,14,1
20201117,Paul Gosar,AZ-4,SC-6,15,1
20201110,Paul Gosar,AZ-4,NY-18,16,1
20201128,Paul Gosar,AZ-4,TN-9,14,1
20200919,Paul Gosar,AZ-4,CA-30,13,1
20201214,Paul Gosar,AZ-4,NJ-11,12,1
20201208,Paul Gosar,AZ-4,WI-8,15,1
20201028,Paul Gosar,AZ-4,CA-29,14,1
20201113,Paul Gosar,AZ-4,CO-4,17,1
20200906,Paul Gosar,AZ-4,MD-8,14,1
20201125,Tom O'Halleran,AZ-1,MA-2,14,1
20201208,Tom O'Halleran,AZ-1,OH-7,13,1
20201127,Tom O'Halleran,AZ-1,NM-1,13,1
20201115,Tom O'Halleran,AZ-1,TX-17,13,1
20201019,Tom O'Halleran,AZ-1,NJ-5,13,1
20201212,Tom O'Halleran,AZ-1,NY-23,12,1
20201018,Tom O'Halleran,AZ-1,MI-3,13,1
20201002,Tom O'Halleran,AZ-1,TX-10,13,1
20201015,Tom O'Halleran,AZ-1,NJ-11,13,1
20201221,Tom O'Halleran,AZ-1,AR-3,12,1
20201225,Brian Babin,TX-36,RI-2,13,1
20200929,Brian Babin,TX-36,FL-7,12,1
20201110,Brian Babin,TX-36,NY-2,15,1
20201019,Brian Babin,TX-36,PA-18,12,1
20201118,Brian Babin,TX-36,NY-15,13,1
20200909,Brian Babin,TX-36,AZ-9,6,1
20201204,Brian Babin,TX-36,PA-17,11,1
20201009,Brian Babin,TX-36,NE-2,15,1
20201128,Brian Babin,TX-36,NC-5,13,1
20201227,Brian Babin,TX-36,MD-2,13,1
20201101,Jackie Speier,CA-14,TX-5,12,1
20201124,Jackie Speier,CA-14,CA-52,12,1
20201111,Jackie Speier,CA-14,TX-14,13,1
20201225,Jackie Speier,CA-14,GA-4,0,1
20200905,Jackie Speier,CA-14,MD-7,12,1
20201104,Jackie Speier,CA-14,SD-AT LARGE,15,1
20201004,Jackie Speier,CA-14,FL-11,12,1
20201002,Jackie Speier,CA-14,CO-1,12,1
20201231,Jackie Speier,CA-14,NY-4,0,1
20201129,Jackie Speier,CA-14,CA-25,13,1
20201201,Michael C. Burgess,TX-26,MN-7,13,1
20201203,Michael C. Burgess,TX-26,NY-12,8,1
20201231,Michael C. Burgess,TX-26,MD-5,11,1
20201118,Michael C. Burgess,TX-26,TX-29,13,1
20201001,Michael C. Burgess,TX-26,MD-3,13,1
20201110,Michael C. Burgess,TX-26,CA-28,13,1
20201009,Michael C. Burgess,TX-26,WI-4,13,1
20201026,Michael C. Burgess,TX-26,TX-20,13,1
20200920,Michael C. Burgess,TX-26,CA-37,13,1
20201214,Michael C. Burgess,TX-26,TX-24,13,1
20200904,Randy Weber,TX-14,MA-8,12,1
20201023,Randy Weber,TX-14,MO-6,12,1
20201029,Randy Weber,TX-14,CA-12,12,1
20201114,Randy Weber,TX-14,VA-11,12,1
20201108,Randy Weber,TX-14,NJ-9,12,1
20201211,Randy Weber,TX-14,VT-AT LARGE,12,1
20201116,Randy Weber,TX-14,HI-1,13,1
20200906,Randy Weber,TX-14,DC-AT LARGE,12,1
20201130,Randy Weber,TX-14,PA-12,12,1
20201118,Randy Weber,TX-14,CT-5,13,1
20201005,Bob Latta,OH-5,CA-48,12,1
20201221,Bob Latta,OH-5,CA-1,13,1
20201225,Bob Latta,OH-5,CA-47,13,1
20201228,Bob Latta,OH-5,TX-8,13,1
20201205,Bob Latta,OH-5,ND-AT LARGE,13,1
