domain,cmpt_rank,is_home_district,category,counts
thelist.com,8.0,False,news,5903
thelist.com,8.0,True,news,13
thelist.com,9.0,False,news,6425
thelist.com,9.0,True,news,17
thelist.com,10.0,False,news,3792
thelist.com,10.0,True,news,10
thelist.com,11.0,False,news,1590
thelist.com,11.0,True,news,3
thelist.com,12.0,False,news,10
thelocalne.ws,3.0,False,news,11
thelocalne.ws,4.0,False,news,60
thelocalne.ws,5.0,False,news,1119
thelocalne.ws,5.0,True,news,3
thelocalne.ws,6.0,False,news,463
thelocalne.ws,6.0,True,news,1
thelocalne.ws,7.0,False,news,998
thelocalne.ws,7.0,True,news,2
thelocalne.ws,8.0,False,news,379
thelocalne.ws,8.0,True,news,1
thelocalne.ws,9.0,False,news,15
thelocalvoice.net,4.0,False,news,6
thelocalvoice.net,5.0,False,news,326
thelocalvoice.net,5.0,True,news,1
thelocalvoice.net,6.0,False,news,53
thelocalvoice.net,7.0,False,news,50
thelog.com,1.0,False,news,16
thelog.com,2.0,False,news,52
thelog.com,3.0,False,news,580
thelog.com,4.0,False,news,951
thelog.com,4.0,True,news,2
thelog.com,5.0,False,news,3697
thelog.com,5.0,True,news,8
thelog.com,6.0,False,news,10763
thelog.com,6.0,True,news,26
thelog.com,7.0,False,news,1507
thelog.com,7.0,True,news,5
thelog.com,8.0,False,news,1
themainemag.com,5.0,False,news,1
themainemag.com,11.0,False,news,20
themaneater.com,1.0,False,news,17
themaneater.com,2.0,False,news,42
themaneater.com,3.0,False,news,42
themaneater.com,4.0,False,news,1957
themaneater.com,4.0,True,news,4
themaneater.com,5.0,False,news,450
themaneater.com,5.0,True,news,2
themaneater.com,6.0,False,news,7692
themaneater.com,6.0,True,news,19
themaneater.com,7.0,False,news,1613
themaneater.com,7.0,True,news,3
themaneater.com,8.0,False,news,258
themaneater.com,9.0,False,news,1
themarysue.com,1.0,False,news,11
themarysue.com,2.0,False,news,796
themarysue.com,2.0,True,news,2
themarysue.com,3.0,False,news,853
themarysue.com,3.0,True,news,2
themarysue.com,4.0,False,news,649
themarysue.com,4.0,True,news,2
themercury.com,3.0,False,news,3
themercury.com,4.0,False,news,15
themercury.com,5.0,False,news,403
themercury.com,5.0,True,news,1
themercury.com,6.0,False,news,156
themercury.com,7.0,False,news,1781
themercury.com,7.0,True,news,2
themercury.com,8.0,False,news,1821
themercury.com,8.0,True,news,6
themercury.com,9.0,False,news,22
themercury.com,10.0,False,news,33
themissouritimes.com,1.0,False,news,3
themissouritimes.com,3.0,False,news,440
themissouritimes.com,3.0,True,news,1
themissouritimes.com,4.0,False,news,3
themissouritimes.com,5.0,False,news,440
themissouritimes.com,5.0,True,news,1
themissouritimes.com,6.0,False,news,414
themissouritimes.com,6.0,True,news,1
themissouritimes.com,7.0,False,news,4
themix.net,3.0,False,news,16
themix.net,4.0,False,news,1289
themix.net,4.0,True,news,3
themobmuseum.org,0.0,False,other_third_party,5
themobmuseum.org,1.0,False,other_third_party,717
themobmuseum.org,1.0,True,other_third_party,1
themobmuseum.org,2.0,False,other_third_party,3059
themobmuseum.org,2.0,True,other_third_party,7
themobmuseum.org,3.0,False,other_third_party,4697
themobmuseum.org,3.0,True,other_third_party,10
themobmuseum.org,4.0,False,other_third_party,3315
themobmuseum.org,4.0,True,other_third_party,7
themobmuseum.org,5.0,False,other_third_party,1135
themobmuseum.org,5.0,True,other_third_party,2
themobmuseum.org,6.0,False,other_third_party,8486
themobmuseum.org,6.0,True,other_third_party,24
themobmuseum.org,7.0,False,other_third_party,18568
themobmuseum.org,7.0,True,other_third_party,39
themobmuseum.org,8.0,False,other_third_party,7747
themobmuseum.org,8.0,True,other_third_party,19
themobmuseum.org,9.0,False,other_third_party,541
themobmuseum.org,9.0,True,other_third_party,2
themobmuseum.org,10.0,False,other_third_party,30
themonitor.com,1.0,False,news,47
themonitor.com,2.0,False,news,655
themonitor.com,2.0,True,news,6
themonitor.com,3.0,False,news,3165
themonitor.com,3.0,True,news,4
themonitor.com,4.0,False,news,10256
themonitor.com,4.0,True,news,25
themonitor.com,5.0,False,news,12119
themonitor.com,5.0,True,news,29
themonitor.com,6.0,False,news,7662
themonitor.com,6.0,True,news,16
themonitor.com,7.0,False,news,2999
themonitor.com,7.0,True,news,5
themonitor.com,8.0,False,news,188
themonitor.com,8.0,True,news,2
themonitor.com,9.0,False,news,791
themonitor.com,9.0,True,news,1
themonitor.com,10.0,False,news,21
themonroetimes.com,8.0,False,news,1
themountainpress.com,1.0,False,news,6
themountainpress.com,2.0,False,news,2
themountainpress.com,4.0,False,news,735
themountainpress.com,4.0,True,news,1
themountainpress.com,5.0,False,news,98
themountainpress.com,5.0,True,news,1
themountainpress.com,6.0,False,news,2
themreport.com,4.0,False,other_third_party,4
themreport.com,5.0,False,other_third_party,1595
themreport.com,5.0,True,other_third_party,3
themreport.com,6.0,False,other_third_party,58
themreport.com,7.0,False,other_third_party,1680
themreport.com,7.0,True,other_third_party,5
themreport.com,8.0,False,other_third_party,35
themreport.com,9.0,False,other_third_party,397
themreport.com,10.0,False,other_third_party,1
themtnear.com,2.0,False,news,11
themtnear.com,3.0,False,news,5
themtnear.com,4.0,False,news,3
themtnear.com,5.0,False,news,372
themtnear.com,5.0,True,news,1
themtnear.com,6.0,False,news,800
themtnear.com,6.0,True,news,2
thenation.com,0.0,False,news,2
thenation.com,1.0,False,news,25
thenation.com,2.0,False,news,458
thenation.com,2.0,True,news,1
thenation.com,3.0,False,news,179
thenation.com,4.0,False,news,3908
thenation.com,4.0,True,news,4
thenation.com,5.0,False,news,7724
thenation.com,5.0,True,news,24
thenation.com,6.0,False,news,11083
thenation.com,6.0,True,news,20
thenation.com,7.0,False,news,4938
thenation.com,7.0,True,news,13
thenation.com,8.0,False,news,946
thenation.com,8.0,True,news,8
thenation.com,9.0,False,news,640
thenation.com,9.0,True,news,5
thenation.com,10.0,False,news,1796
thenation.com,10.0,True,news,13
thenation.com,11.0,False,news,3174
thenation.com,11.0,True,news,10
thenation.com,12.0,False,news,58
thenation.com,12.0,True,news,3
thenationalherald.com,3.0,False,news,15
thenationalherald.com,4.0,False,news,260
thenationalherald.com,4.0,True,news,1
thenationalherald.com,5.0,False,news,936
thenationalherald.com,5.0,True,news,2
thenationalherald.com,6.0,False,news,54
thenationalherald.com,7.0,False,news,249
thenationalherald.com,8.0,False,news,25
thenationalherald.com,9.0,False,news,4
thenationalherald.com,10.0,False,news,295
thenationalherald.com,11.0,False,news,156
thenationalherald.com,11.0,True,news,1
thenationalherald.com,12.0,False,news,31
thenevadaindependent.com,0.0,False,news,3
thenevadaindependent.com,1.0,False,news,302
thenevadaindependent.com,1.0,True,news,2
thenevadaindependent.com,2.0,False,news,1722
thenevadaindependent.com,2.0,True,news,3
thenevadaindependent.com,3.0,False,news,8412
thenevadaindependent.com,3.0,True,news,14
thenevadaindependent.com,4.0,False,news,16180
thenevadaindependent.com,4.0,True,news,28
thenevadaindependent.com,5.0,False,news,33345
thenevadaindependent.com,5.0,True,news,88
thenevadaindependent.com,6.0,False,news,36052
thenevadaindependent.com,6.0,True,news,103
thenevadaindependent.com,7.0,False,news,21488
thenevadaindependent.com,7.0,True,news,63
thenevadaindependent.com,8.0,False,news,17529
thenevadaindependent.com,8.0,True,news,66
thenevadaindependent.com,9.0,False,news,16700
thenevadaindependent.com,9.0,True,news,42
thenevadaindependent.com,10.0,False,news,28562
thenevadaindependent.com,10.0,True,news,61
thenevadaindependent.com,11.0,False,news,6944
thenevadaindependent.com,11.0,True,news,8
thenevadaindependent.com,12.0,False,news,222
thenews-messenger.com,3.0,False,news,9
thenews-messenger.com,4.0,False,news,637
thenews-messenger.com,5.0,False,news,220
thenews-messenger.com,5.0,True,news,2
thenews.org,1.0,False,news,16
thenews.org,2.0,False,news,23
thenews.org,2.0,True,news,1
thenews.org,3.0,False,news,9
thenews.org,4.0,False,news,1466
thenews.org,4.0,True,news,7
thenews.org,5.0,False,news,1457
thenews.org,5.0,True,news,5
thenews.org,6.0,False,news,1926
thenews.org,6.0,True,news,1
thenews.org,7.0,False,news,1076
thenews.org,8.0,False,news,4
thenewsenterprise.com,1.0,False,news,6
thenewsenterprise.com,2.0,False,news,17
thenewsenterprise.com,3.0,False,news,20
thenewsenterprise.com,4.0,False,news,426
thenewsenterprise.com,5.0,False,news,394
thenewsenterprise.com,5.0,True,news,2
thenewsenterprise.com,6.0,False,news,1556
thenewsenterprise.com,6.0,True,news,1
thenewsenterprise.com,7.0,False,news,1293
thenewsenterprise.com,7.0,True,news,6
thenewsenterprise.com,8.0,False,news,100
thenewsenterprise.com,9.0,False,news,53
thenewsenterprise.com,10.0,False,news,5
thenewsguard.com,2.0,False,news,247
thenewsguard.com,3.0,False,news,6
thenewsguard.com,4.0,False,news,198
thenewsguard.com,5.0,False,news,346
thenewsguard.com,5.0,True,news,2
thenewsherald.com,1.0,False,news,1
thenewsherald.com,2.0,False,news,55
thenewsherald.com,2.0,True,news,1
thenewsherald.com,3.0,False,news,431
thenewsherald.com,3.0,True,news,1
thenewsherald.com,4.0,False,news,446
thenewsherald.com,4.0,True,news,1
thenewsherald.com,5.0,False,news,214
thenewsherald.com,5.0,True,news,1
thenewsherald.com,6.0,False,news,167
thenewsherald.com,7.0,False,news,766
thenewsherald.com,7.0,True,news,2
thenewsjournal.net,1.0,False,news,75
thenewsjournal.net,1.0,True,news,1
thenewsjournal.net,2.0,False,news,38
thenewsjournal.net,3.0,False,news,3022
thenewsjournal.net,3.0,True,news,1
thenewsjournal.net,4.0,False,news,5968
thenewsjournal.net,4.0,True,news,4
thenewsjournal.net,5.0,False,news,5276
thenewsjournal.net,5.0,True,news,22
thenewsjournal.net,6.0,False,news,1288
thenewsjournal.net,6.0,True,news,5
thenewsjournal.net,7.0,False,news,297
thenewsjournal.net,7.0,True,news,4
thenewsjournal.net,8.0,False,news,28
thenewsstar.com,0.0,False,news,791
thenewsstar.com,0.0,True,news,1
thenewsstar.com,1.0,False,news,220
thenewsstar.com,1.0,True,news,1
thenewsstar.com,2.0,False,news,450
thenewsstar.com,2.0,True,news,2
thenewsstar.com,3.0,False,news,168
thenewsstar.com,4.0,False,news,2644
thenewsstar.com,4.0,True,news,7
thenewsstar.com,5.0,False,news,8128
thenewsstar.com,5.0,True,news,19
thenewsstar.com,6.0,False,news,10578
thenewsstar.com,6.0,True,news,26
thenewsstar.com,7.0,False,news,924
thenewsstar.com,7.0,True,news,1
thenewsstar.com,8.0,False,news,1094
thenewsstar.com,8.0,True,news,1
thenewsstar.com,9.0,False,news,632
thenewsstar.com,10.0,False,news,217
thenewsstar.com,10.0,True,news,2
thenewsstar.com,11.0,False,news,11
thenewsstar.com,12.0,False,news,1
thenewstribune.com,1.0,False,news,179
thenewstribune.com,1.0,True,news,1
thenewstribune.com,2.0,False,news,366
thenewstribune.com,2.0,True,news,1
thenewstribune.com,3.0,False,news,377
thenewstribune.com,3.0,True,news,1
thenewstribune.com,4.0,False,news,3681
thenewstribune.com,4.0,True,news,6
thenewstribune.com,5.0,False,news,3359
thenewstribune.com,5.0,True,news,9
thenewstribune.com,6.0,False,news,8057
thenewstribune.com,6.0,True,news,20
thenewstribune.com,7.0,False,news,2456
thenewstribune.com,7.0,True,news,6
thenewstribune.com,8.0,False,news,554
thenewstribune.com,8.0,True,news,1
thenewstribune.com,9.0,False,news,2
thenewstribune.com,10.0,False,news,840
thenewstribune.com,10.0,True,news,2
theoaklandpress.com,1.0,False,news,7
theoaklandpress.com,1.0,True,news,1
theoaklandpress.com,2.0,False,news,196
theoaklandpress.com,3.0,False,news,643
theoaklandpress.com,3.0,True,news,2
theoaklandpress.com,4.0,False,news,3122
theoaklandpress.com,4.0,True,news,8
theoaklandpress.com,5.0,False,news,5478
theoaklandpress.com,5.0,True,news,10
theoaklandpress.com,6.0,False,news,4409
theoaklandpress.com,6.0,True,news,12
theoaklandpress.com,7.0,False,news,2582
theoaklandpress.com,7.0,True,news,4
theoaklandpress.com,8.0,False,news,1502
theoaklandpress.com,8.0,True,news,5
theoaklandpress.com,9.0,False,news,92
theoaklandpress.com,9.0,True,news,1
theoaklandpress.com,10.0,False,news,14
theoaklandpress.com,11.0,False,news,179
theoaklandpress.com,12.0,False,news,1
theoakleafnews.com,1.0,False,news,1306
theoakleafnews.com,1.0,True,news,1
theoakleafnews.com,2.0,False,news,610
theoakleafnews.com,2.0,True,news,2
theoakleafnews.com,3.0,False,news,809
theoakleafnews.com,3.0,True,news,7
theoakleafnews.com,4.0,False,news,1369
theoakleafnews.com,4.0,True,news,8
theoakleafnews.com,5.0,False,news,2940
theoakleafnews.com,5.0,True,news,6
theoakleafnews.com,6.0,False,news,16935
theoakleafnews.com,6.0,True,news,39
theoakleafnews.com,7.0,False,news,8625
theoakleafnews.com,7.0,True,news,19
theoakleafnews.com,8.0,False,news,4354
theoakleafnews.com,8.0,True,news,1
theoakleafnews.com,9.0,False,news,305
theoakleafnews.com,9.0,True,news,2
theoakleafnews.com,10.0,False,news,43
theoakleafnews.com,10.0,True,news,1
theobserver.com,3.0,False,news,4
theobserver.com,4.0,False,news,507
theobserver.com,4.0,True,news,1
theobserver.com,5.0,False,news,144
theobserver.com,5.0,True,news,1
theobserver.com,6.0,False,news,247
theobserver.com,7.0,False,news,831
theobserver.com,7.0,True,news,2
theobserver.com,8.0,False,news,113
theobserver.com,8.0,True,news,1
theobserver.com,9.0,False,news,8
theolympian.com,1.0,False,news,15
theolympian.com,2.0,False,news,13
theolympian.com,3.0,False,news,13
theolympian.com,4.0,False,news,9
theolympian.com,5.0,False,news,314
theolympian.com,5.0,True,news,2
theolympian.com,6.0,False,news,1586
theolympian.com,6.0,True,news,2
theolympian.com,7.0,False,news,484
theolympian.com,7.0,True,news,2
theolympian.com,8.0,False,news,7
theonefeather.com,3.0,False,news,643
theonefeather.com,3.0,True,news,2
theonefeather.com,4.0,False,news,123
theonefeather.com,5.0,False,news,5099
theonefeather.com,5.0,True,news,11
theonefeather.com,6.0,False,news,4056
theonefeather.com,6.0,True,news,10
theonefeather.com,7.0,False,news,452
theonefeather.com,7.0,True,news,1
theonefeather.com,8.0,False,news,1
theonefeather.com,11.0,False,news,2
theorion.com,1.0,False,news,5
theorion.com,2.0,False,news,38
theorion.com,3.0,False,news,14
theorion.com,4.0,False,news,88
theorion.com,5.0,False,news,441
theorion.com,6.0,False,news,4079
theorion.com,6.0,True,news,11
theorion.com,7.0,False,news,714
theorion.com,8.0,False,news,538
theorion.com,8.0,True,news,3
thepacker.com,7.0,False,news,2
theperrynews.com,1.0,False,news,34
theperrynews.com,2.0,False,news,36
theperrynews.com,2.0,True,news,1
theperrynews.com,3.0,False,news,11
theperrynews.com,4.0,False,news,2322
theperrynews.com,4.0,True,news,5
theperrynews.com,5.0,False,news,2002
theperrynews.com,5.0,True,news,4
theperrynews.com,6.0,False,news,1947
theperrynews.com,6.0,True,news,4
theperrynews.com,7.0,False,news,1728
theperrynews.com,7.0,True,news,3
theperrynews.com,8.0,False,news,577
theperrynews.com,8.0,True,news,2
theperrynews.com,9.0,True,news,1
thephiladelphiacitizen.org,4.0,False,news,8
thephiladelphiacitizen.org,5.0,False,news,1
thephiladelphiacitizen.org,6.0,False,news,8
thephiladelphiacitizen.org,7.0,False,news,377
thephiladelphiacitizen.org,7.0,True,news,1
thephiladelphiacitizen.org,8.0,False,news,4
thepilot.com,1.0,False,news,29
thepilot.com,1.0,True,news,1
thepilot.com,2.0,False,news,3
thepilot.com,3.0,False,news,13
thepilot.com,4.0,False,news,2401
thepilot.com,4.0,True,news,3
thepilot.com,5.0,False,news,143
thepilot.com,5.0,True,news,2
thepilot.com,6.0,False,news,76
thepilot.com,7.0,False,news,403
thepilot.com,7.0,True,news,1
thepilot.com,8.0,False,news,33
thepilotnews.com,1.0,False,news,21
thepilotnews.com,2.0,False,news,17
thepilotnews.com,3.0,False,news,75
thepilotnews.com,4.0,False,news,2602
thepilotnews.com,4.0,True,news,2
thepilotnews.com,5.0,False,news,4631
thepilotnews.com,5.0,True,news,9
thepilotnews.com,6.0,False,news,1275
thepilotnews.com,6.0,True,news,1
thepilotnews.com,7.0,False,news,3449
thepilotnews.com,7.0,True,news,1
thepilotnews.com,8.0,False,news,915
thepilotnews.com,9.0,False,news,12
thepostathens.com,1.0,False,news,2
thepostathens.com,3.0,False,news,45
thepostathens.com,4.0,False,news,851
thepostathens.com,4.0,True,news,1
thepostathens.com,5.0,False,news,2556
thepostathens.com,5.0,True,news,4
thepostathens.com,6.0,False,news,1562
thepostathens.com,6.0,True,news,4
thepostathens.com,7.0,False,news,5220
thepostathens.com,7.0,True,news,11
thepostathens.com,8.0,False,news,948
thepostathens.com,8.0,True,news,4
thepostathens.com,9.0,False,news,53
thepostathens.com,10.0,False,news,3
thepostathens.com,11.0,False,news,298
thepostathens.com,12.0,False,news,93
thepostathens.com,12.0,True,news,1
thepostathens.com,13.0,False,news,10
thepostmillennial.com,1.0,False,news,2
thepostmillennial.com,2.0,False,news,5
thepostmillennial.com,3.0,False,news,38
thepostmillennial.com,3.0,True,news,1
thepostmillennial.com,4.0,False,news,616
thepostmillennial.com,5.0,False,news,115
thepostmillennial.com,5.0,True,news,1
thepostmillennial.com,6.0,False,news,214
thepostmillennial.com,6.0,True,news,1
thepostmillennial.com,7.0,False,news,147
thepostmillennial.com,7.0,True,news,1
thepostmillennial.com,8.0,False,news,14
thepostmillennial.com,9.0,False,news,1
thepostmillennial.com,11.0,False,news,198
thepostsearchlight.com,1.0,False,news,162
thepostsearchlight.com,2.0,False,news,232
thepostsearchlight.com,3.0,False,news,171
thepostsearchlight.com,4.0,False,news,3791
thepostsearchlight.com,4.0,True,news,6
thepostsearchlight.com,5.0,False,news,3635
thepostsearchlight.com,5.0,True,news,7
thepostsearchlight.com,6.0,False,news,3402
thepostsearchlight.com,6.0,True,news,8
thepostsearchlight.com,7.0,False,news,792
thepostsearchlight.com,7.0,True,news,7
thepostsearchlight.com,8.0,False,news,252
thepostsearchlight.com,9.0,False,news,162
thepostsearchlight.com,9.0,True,news,1
thepostsearchlight.com,10.0,False,news,11
thepresidency.org,9.0,False,other_third_party,23
thepress.net,3.0,False,news,3
thepress.net,4.0,False,news,98
thepress.net,5.0,False,news,173
thepress.net,6.0,False,news,740
thepress.net,6.0,True,news,3
thepress.net,7.0,False,news,171
thepress.net,8.0,False,news,2
thepress.net,9.0,False,news,1
thepressgroup.net,5.0,False,news,1
thepressgroup.net,6.0,False,news,430
thepressgroup.net,6.0,True,news,1
thepressgroup.net,7.0,False,news,4
theprint.in,2.0,False,news,109
theprint.in,3.0,False,news,131
theprint.in,4.0,False,news,447
theprint.in,4.0,True,news,2
theprint.in,5.0,False,news,714
theprint.in,5.0,True,news,1
theprint.in,6.0,False,news,208
theprint.in,6.0,True,news,1
theprocare.com,10.0,False,other_third_party,1
theprocare.com,11.0,False,other_third_party,1
theproducenews.com,2.0,False,news,2
theproducenews.com,3.0,False,news,1
theproducenews.com,4.0,False,news,386
theproducenews.com,4.0,True,news,1
theproducenews.com,5.0,False,news,9
theproducenews.com,6.0,False,news,413
theproducenews.com,6.0,True,news,1
theproducenews.com,7.0,False,news,3
theprogressnews.com,2.0,False,news,1
theprogressnews.com,4.0,False,news,12
theprogressnews.com,5.0,False,news,372
theprogressnews.com,5.0,True,news,1
theprogressnews.com,6.0,False,news,294
theprogressnews.com,7.0,False,news,178
theprogressnews.com,8.0,False,news,13
theprogressnews.com,8.0,True,news,1
thepublicopinion.com,1.0,False,news,670
thepublicopinion.com,1.0,True,news,1
thepublicopinion.com,2.0,False,news,6
thepublicopinion.com,2.0,True,news,1
thepublicopinion.com,3.0,False,news,571
thepublicopinion.com,4.0,False,news,132
thepublicopinion.com,4.0,True,news,1
thepublicopinion.com,5.0,False,news,494
thepublicopinion.com,5.0,True,news,1
thepublicopinion.com,6.0,False,news,48
thepublicopinion.com,7.0,False,news,382
thepublicopinion.com,7.0,True,news,2
thepublicopinion.com,8.0,False,news,42
thepublicsradio.org,3.0,False,news,4
thepublicsradio.org,4.0,False,news,9
thepublicsradio.org,5.0,False,news,13
thepublicsradio.org,6.0,False,news,1592
thepublicsradio.org,6.0,True,news,4
thepublicsradio.org,7.0,False,news,863
thepublicsradio.org,7.0,True,news,2
thepublicsradio.org,8.0,False,news,11
thequint.com,4.0,False,news,3
thequint.com,5.0,False,news,6
thequint.com,6.0,False,news,422
thequint.com,6.0,True,news,1
thequint.com,7.0,False,news,11
thequint.com,9.0,False,news,156
thequint.com,9.0,True,news,1
therampageonline.com,4.0,False,news,118
therampageonline.com,4.0,True,news,1
therampageonline.com,5.0,False,news,315
thereader.com,1.0,False,news,388
thereader.com,2.0,False,news,110
thereader.com,2.0,True,news,1
thereader.com,3.0,False,news,21
thereader.com,3.0,True,news,1
thereader.com,4.0,False,news,405
thereader.com,5.0,False,news,11
thereader.com,5.0,True,news,1
thereader.com,8.0,False,news,2
thereader.com,8.0,True,news,1
therealdeal.com,1.0,False,news,14
therealdeal.com,2.0,False,news,473
therealdeal.com,2.0,True,news,3
therealdeal.com,3.0,False,news,565
therealdeal.com,4.0,False,news,2396
therealdeal.com,4.0,True,news,4
therealdeal.com,5.0,False,news,966
therealdeal.com,5.0,True,news,2
therealdeal.com,6.0,False,news,327
therealdeal.com,6.0,True,news,1
therealdeal.com,7.0,False,news,416
therealdeal.com,7.0,True,news,1
therealdeal.com,8.0,False,news,133
therealnews.com,7.0,False,news,1
therealnews.com,10.0,False,news,1
therecordherald.com,2.0,False,news,11
therecordherald.com,3.0,False,news,43
therecordherald.com,4.0,False,news,542
therecordherald.com,4.0,True,news,3
therecordherald.com,5.0,False,news,2271
therecordherald.com,5.0,True,news,3
therecordherald.com,6.0,False,news,958
therecordherald.com,6.0,True,news,2
therecordherald.com,7.0,False,news,450
therecordherald.com,7.0,True,news,3
therecordherald.com,8.0,False,news,63
therecordnewspaper.org,4.0,False,news,1
therecordnewspaper.org,5.0,False,news,2
therecordnewspaper.org,7.0,False,news,396
therecount.com,3.0,False,news,11
therecount.com,4.0,False,news,3
therecount.com,5.0,False,news,191
therecount.com,5.0,True,news,1
therecount.com,6.0,False,news,316
therecount.com,6.0,True,news,1
therecount.com,8.0,False,news,343
therecount.com,8.0,True,news,1
therecount.com,9.0,False,news,17
thereflector.com,1.0,False,news,870
thereflector.com,1.0,True,news,2
thereflector.com,2.0,False,news,62
thereflector.com,3.0,False,news,1791
thereflector.com,3.0,True,news,3
thereflector.com,4.0,False,news,1378
thereflector.com,4.0,True,news,5
thereflector.com,5.0,False,news,2836
thereflector.com,5.0,True,news,6
thereflector.com,6.0,False,news,883
thereflector.com,6.0,True,news,2
thereflector.com,7.0,False,news,282
thereflector.com,7.0,True,news,1
thereflector.com,8.0,False,news,860
thereflector.com,8.0,True,news,1
thereflector.com,9.0,False,news,1212
thereflector.com,9.0,True,news,5
thereflector.com,10.0,False,news,631
thereflector.com,10.0,True,news,1
thereflector.com,11.0,False,news,1
thereminder.com,4.0,False,news,6
thereminder.com,5.0,False,news,180
thereminder.com,6.0,False,news,1522
thereminder.com,6.0,True,news,4
thereminder.com,7.0,False,news,1114
thereminder.com,7.0,True,news,3
thereminder.com,8.0,False,news,223
thereporter.com,1.0,False,news,18
thereporter.com,2.0,False,news,8
thereporter.com,3.0,False,news,1410
thereporter.com,3.0,True,news,3
thereporter.com,4.0,False,news,918
thereporter.com,4.0,True,news,1
thereporter.com,5.0,False,news,693
thereporter.com,6.0,False,news,1432
thereporter.com,6.0,True,news,2
thereporter.com,7.0,False,news,1140
thereporter.com,7.0,True,news,3
thereporter.com,8.0,False,news,526
thereporter.com,8.0,True,news,2
thereporter.com,9.0,False,news,52
thereporter.com,9.0,True,news,1
thereporteronline.com,3.0,False,news,87
thereporteronline.com,4.0,False,news,1802
thereporteronline.com,4.0,True,news,1
thereporteronline.com,5.0,False,news,827
thereporteronline.com,5.0,True,news,2
thereporteronline.com,6.0,False,news,14145
thereporteronline.com,6.0,True,news,37
thereporteronline.com,7.0,False,news,6562
thereporteronline.com,7.0,True,news,14
thereporteronline.com,8.0,False,news,1024
thereporteronline.com,8.0,True,news,2
thereporteronline.com,9.0,False,news,2
thereporteronline.net,3.0,False,news,3
thereporteronline.net,4.0,False,news,876
thereporteronline.net,4.0,True,news,2
thereporteronline.net,5.0,False,news,4260
thereporteronline.net,5.0,True,news,10
thereporteronline.net,6.0,False,news,2182
thereporteronline.net,6.0,True,news,5
thereporteronline.net,7.0,False,news,494
thereporteronline.net,7.0,True,news,1
thereporteronline.net,8.0,False,news,13
therepublic.com,2.0,False,news,55
therepublic.com,3.0,False,news,1171
therepublic.com,3.0,True,news,2
therepublic.com,4.0,False,news,2396
therepublic.com,4.0,True,news,7
therepublic.com,5.0,False,news,401
therepublic.com,5.0,True,news,1
therepublic.com,6.0,False,news,1458
therepublic.com,6.0,True,news,2
therepublic.com,8.0,False,news,17
therepublic.com,8.0,True,news,1
theretrospect.com,3.0,False,news,197
theretrospect.com,3.0,True,news,1
theretrospect.com,4.0,False,news,51
theretrospect.com,5.0,False,news,457
theretrospect.com,5.0,True,news,1
theretrospect.com,6.0,False,news,113
theretrospect.com,7.0,False,news,3
theringer.com,2.0,False,news,12
theringer.com,3.0,False,news,29
theringer.com,4.0,False,news,23
theringer.com,5.0,False,news,1241
theringer.com,5.0,True,news,3
theringer.com,6.0,False,news,1236
theringer.com,6.0,True,news,3
theringer.com,7.0,False,news,740
theringer.com,7.0,True,news,3
theringer.com,8.0,False,news,319
theringer.com,8.0,True,news,1
theringer.com,9.0,False,news,48
theringer.com,10.0,False,news,665
theringer.com,10.0,True,news,1
theringer.com,11.0,False,news,102
therip.com,4.0,False,news,1
therip.com,6.0,False,news,3
theriverbanknews.com,3.0,False,news,109
theriverbanknews.com,4.0,False,news,8
theriverbanknews.com,5.0,False,news,290
theriverbanknews.com,5.0,True,news,1
theriverbanknews.com,6.0,False,news,366
theriverbanknews.com,7.0,False,news,14
theriverbanknews.com,7.0,True,news,1
theriverbanknews.com,11.0,False,news,75
therivernewsroom.com,1.0,False,news,2
therivernewsroom.com,2.0,False,news,24
therivernewsroom.com,3.0,False,news,572
therivernewsroom.com,4.0,False,news,1200
therivernewsroom.com,4.0,True,news,4
therivernewsroom.com,5.0,False,news,1039
therivernewsroom.com,5.0,True,news,2
therivernewsroom.com,6.0,False,news,1857
therivernewsroom.com,6.0,True,news,2
therivernewsroom.com,7.0,False,news,628
therivernewsroom.com,7.0,True,news,3
therivernewsroom.com,8.0,False,news,397
therivernewsroom.com,8.0,True,news,3
therivernewsroom.com,9.0,False,news,7
therogersvillereview.com,7.0,False,news,12
therogersvillereview.com,8.0,False,news,8
theroot.com,0.0,False,news,3
theroot.com,1.0,False,news,13
theroot.com,2.0,False,news,502
theroot.com,2.0,True,news,1
theroot.com,3.0,False,news,870
theroot.com,3.0,True,news,3
theroot.com,4.0,False,news,3180
theroot.com,4.0,True,news,6
theroot.com,5.0,False,news,4120
theroot.com,5.0,True,news,8
theroot.com,6.0,False,news,2361
theroot.com,6.0,True,news,6
theroot.com,7.0,False,news,9066
theroot.com,7.0,True,news,23
theroot.com,8.0,False,news,10444
theroot.com,8.0,True,news,20
theroot.com,9.0,False,news,14415
theroot.com,9.0,True,news,35
theroot.com,10.0,False,news,9796
theroot.com,10.0,True,news,25
theroot.com,11.0,False,news,3069
theroot.com,11.0,True,news,9
theroot.com,12.0,False,news,1
thesandpaper.net,1.0,False,news,396
thesandpaper.net,1.0,True,news,1
thesandpaper.net,2.0,False,news,2
thesandpaper.net,4.0,False,news,4
thescore.com,0.0,False,news,2
thescore.com,2.0,False,news,2
thescore.com,4.0,False,news,402
thescore.com,4.0,True,news,1
thesentinel.com,5.0,False,news,4
thesentinel.com,6.0,False,news,227
