crawl_id,qry,home_dist,random_dist,home_result_length,random_dist_result_length,rbo_similarity
20201012,Rick Crawford,AR-1,IL-4,16,16,1
20201104,Rick Crawford,AR-1,NV-1,16,16,1
20201005,Rick Crawford,AR-1,WA-10,16,16,1
20201227,Rick Larsen,WA-2,VA-1,17,17,1
20201002,Rick Larsen,WA-2,CA-30,15,15,1
20201011,Rick Larsen,WA-2,MA-5,16,16,1
20200907,Rick Larsen,WA-2,TX-23,16,16,1
20201129,Rick Larsen,WA-2,WA-4,16,16,1
20201124,Rick Larsen,WA-2,MA-8,15,16,1
20201228,Rick Larsen,WA-2,TX-27,17,17,1
20201207,Rick Larsen,WA-2,HI-1,15,15,1
20201213,Rick Larsen,WA-2,OH-3,15,15,1
20201031,Rick Larsen,WA-2,NY-16,15,15,1
20201231,Rob Bishop,UT-1,AR-2,12,12,1
20201010,Rob Bishop,UT-1,LA-3,13,13,1
20201102,Rob Bishop,UT-1,AR-2,12,12,1
20200920,Rob Bishop,UT-1,UT-2,13,13,1
20201015,Rob Bishop,UT-1,TX-12,12,12,1
20201210,Rob Bishop,UT-1,GA-2,14,14,1
20200913,Rob Bishop,UT-1,SC-1,13,12,1
20201213,Rob Bishop,UT-1,ME-2,15,14,1
20201016,Rob Bishop,UT-1,MI-11,12,12,1
20201001,Rob Bishop,UT-1,TX-6,13,13,1
20201219,Rob Woodall,GA-7,NJ-6,9,9,1
20201203,Rob Woodall,GA-7,MI-10,9,9,1
20200902,Rob Woodall,GA-7,ID-2,13,13,1
20200908,Rob Woodall,GA-7,TX-5,12,13,1
20201025,Rob Woodall,GA-7,OH-16,16,16,1
20200920,Rob Woodall,GA-7,NE-1,12,13,1
20201230,Rob Woodall,GA-7,AL-1,10,10,1
20201224,Rob Woodall,GA-7,FL-15,10,10,1
20200904,Rob Woodall,GA-7,NY-20,12,12,1
20201015,Rob Woodall,GA-7,NC-11,16,16,1
20201002,Roger Marshall,KS-1,FL-26,19,18,1
20201206,Roger Marshall,KS-1,NJ-9,12,15,1
20201121,Roger Marshall,KS-1,CA-12,12,12,1
20201215,Roger Marshall,KS-1,TX-22,18,18,1
20201228,Roger Marshall,KS-1,AL-4,15,15,1
20201001,Roger Marshall,KS-1,MA-6,6,19,1
20201112,Roger Marshall,KS-1,SC-6,16,15,1
20201006,Roger Marshall,KS-1,SC-1,21,21,1
20201115,Roger Marshall,KS-1,VA-10,15,15,1
20201209,Roger Marshall,KS-1,PA-13,16,16,1
20200913,Ted Yoho,FL-3,MI-10,9,18,1
20201231,Ted Yoho,FL-3,CA-40,14,14,1
20201120,Ted Yoho,FL-3,MO-6,18,18,1
20201203,Ted Yoho,FL-3,CA-44,14,14,1
20201029,Ted Yoho,FL-3,ME-1,21,21,1
20201117,Ted Yoho,FL-3,ND-AT LARGE,18,18,1
20201008,Ted Yoho,FL-3,IA-3,15,15,1
20201215,Ted Yoho,FL-3,TX-20,14,14,1
20201119,Ted Yoho,FL-3,OH-8,18,18,1
20201211,Ted Yoho,FL-3,CO-3,15,15,1
20201126,Val Demings,FL-10,SC-6,17,17,1
20201108,Val Demings,FL-10,WA-1,21,21,1
20201217,Val Demings,FL-10,CT-1,17,17,1
20201210,Val Demings,FL-10,CA-45,17,17,1
20201204,Val Demings,FL-10,NV-4,17,17,1
20201004,Val Demings,FL-10,NY-16,17,17,1
20201127,Val Demings,FL-10,CA-48,17,17,1
20201118,Val Demings,FL-10,CA-5,18,18,1
20200920,Val Demings,FL-10,OR-2,17,17,1
20201012,Val Demings,FL-10,GA-10,17,17,1
20200920,Warren Davidson,OH-8,LA-2,15,15,1
20200929,Warren Davidson,OH-8,WA-10,15,16,1
20201115,Warren Davidson,OH-8,VA-2,15,15,1
20201111,Warren Davidson,OH-8,ID-2,15,15,1
20201207,Warren Davidson,OH-8,FL-10,15,15,1
20201124,Warren Davidson,OH-8,IL-13,15,15,1
20200907,Warren Davidson,OH-8,NY-26,16,15,1
20201125,Warren Davidson,OH-8,AL-6,15,15,1
20201018,Warren Davidson,OH-8,WI-5,15,15,1
20201230,Warren Davidson,OH-8,TX-21,15,15,1
20201106,Yvette Clarke,NY-9,MS-3,16,16,1
20201201,Yvette Clarke,NY-9,KY-1,15,15,1
20201017,Yvette Clarke,NY-9,NJ-8,16,16,1
20201214,Yvette Clarke,NY-9,MO-6,15,15,1
20201216,Yvette Clarke,NY-9,PA-3,12,15,1
20201010,Yvette Clarke,NY-9,TX-3,15,15,1
20201104,Yvette Clarke,NY-9,OH-4,18,18,1
20201205,Yvette Clarke,NY-9,NJ-1,15,15,1
20201206,Yvette Clarke,NY-9,OH-16,12,15,1
20201213,Yvette Clarke,NY-9,IL-17,15,15,1
20201023,Bill Pascrell,NJ-9,WA-7,16,16,1
20201110,Bill Pascrell,NJ-9,FL-7,15,16,1
20201209,Bill Pascrell,NJ-9,TN-6,19,19,1
20201124,Bill Pascrell,NJ-9,NV-2,16,16,1
20201229,Bill Pascrell,NJ-9,FL-22,19,16,1
20200904,Bill Pascrell,NJ-9,CA-46,16,16,1
20200910,Bill Pascrell,NJ-9,GA-7,16,16,1
20201010,Bill Pascrell,NJ-9,VA-8,16,16,1
20200906,Bill Pascrell,NJ-9,CO-5,16,16,1
20201223,Bill Pascrell,NJ-9,FL-21,18,18,1
20200907,John Garamendi,CA-3,TX-33,13,13,1
20200914,John Garamendi,CA-3,IL-2,12,12,1
20201223,John Garamendi,CA-3,OH-7,15,15,1
20200912,John Garamendi,CA-3,CA-13,12,12,1
20201111,John Garamendi,CA-3,IL-14,15,15,1
20201127,John Garamendi,CA-3,ND-AT LARGE,12,12,1
20200909,John Garamendi,CA-3,KY-2,13,13,1
20201108,John Garamendi,CA-3,TX-10,15,15,1
20200930,John Garamendi,CA-3,NE-2,6,12,1
20201120,John Garamendi,CA-3,MD-7,15,15,1
20201024,Jared Golden,ME-2,WY-AT LARGE,19,19,1
20201228,Jared Golden,ME-2,LA-2,16,16,1
20201027,Jared Golden,ME-2,FL-26,18,18,1
20201127,Jared Golden,ME-2,NM-1,18,18,1
20201002,Jared Golden,ME-2,FL-17,9,21,1
20201226,Jared Golden,ME-2,FL-15,17,17,1
20200909,Jared Golden,ME-2,NY-9,16,16,1
20201030,Jared Golden,ME-2,FL-21,16,16,1
20200911,Jared Golden,ME-2,MO-2,16,16,1
20201222,Jared Golden,ME-2,LA-3,17,17,1
20201113,Mike Simpson,ID-2,IL-5,15,15,1
20201121,Mike Simpson,ID-2,MD-4,12,12,1
20201018,Mike Simpson,ID-2,NJ-2,17,17,1
20201120,Mike Simpson,ID-2,MO-4,15,15,1
20201016,Mike Simpson,ID-2,TX-4,17,17,1
20201207,Mike Simpson,ID-2,NJ-11,15,15,1
20200915,Mike Simpson,ID-2,NJ-1,15,15,1
20201206,Mike Simpson,ID-2,CA-39,15,15,1
20201021,Mike Simpson,ID-2,MA-8,16,15,1
20201107,Mike Simpson,ID-2,CT-2,15,15,1
20201007,Ralph Abraham,LA-5,AZ-4,12,12,1
20201113,Ralph Abraham,LA-5,CA-8,12,12,1
20200906,Ralph Abraham,LA-5,CA-12,12,12,1
20200915,Ralph Abraham,LA-5,TX-26,12,12,1
20200905,Ralph Abraham,LA-5,ME-2,13,12,1
20201125,Ralph Abraham,LA-5,NC-11,12,12,1
20201107,Ralph Abraham,LA-5,CA-49,12,7,1
20201230,Ralph Abraham,LA-5,CA-23,15,15,1
20201202,Ralph Abraham,LA-5,NV-4,12,12,1
20201019,Ralph Abraham,LA-5,PA-16,12,12,1
20200921,Grace Napolitano,CA-32,OH-4,12,12,1
20201120,Grace Napolitano,CA-32,CO-4,15,15,1
20201121,Grace Napolitano,CA-32,PA-14,15,15,1
20201102,Grace Napolitano,CA-32,CT-5,12,12,1
20201112,Grace Napolitano,CA-32,NC-11,15,15,1
20201014,Grace Napolitano,CA-32,NC-9,16,16,1
20201026,Grace Napolitano,CA-32,CA-19,15,15,1
20201125,Grace Napolitano,CA-32,PA-9,12,13,1
20201002,Grace Napolitano,CA-32,GA-5,15,15,1
20201117,Grace Napolitano,CA-32,TX-23,15,15,1
20201028,Jim McGovern,MA-2,IL-18,16,16,1
20201012,Jim McGovern,MA-2,OH-9,16,16,1
20201231,Jim McGovern,MA-2,WI-8,16,16,1
20201110,Jim McGovern,MA-2,PA-18,16,16,1
20200908,Jim McGovern,MA-2,WA-2,16,16,1
20201026,Jim McGovern,MA-2,AK-AT LARGE,17,17,1
20201120,Jim McGovern,MA-2,IN-9,16,16,1
20201118,Jim McGovern,MA-2,PA-15,16,16,1
20201106,Jim McGovern,MA-2,AL-6,19,19,1
20201211,Jim McGovern,MA-2,FL-15,16,16,1
20201215,Kelly Armstrong,ND-AT LARGE,NY-25,12,12,1
20201202,Kelly Armstrong,ND-AT LARGE,TX-26,9,10,1
20201102,Kelly Armstrong,ND-AT LARGE,UT-3,12,12,1
20201101,Kelly Armstrong,ND-AT LARGE,CT-1,12,12,1
20200911,Kelly Armstrong,ND-AT LARGE,NH-2,10,10,1
20201129,Kelly Armstrong,ND-AT LARGE,NY-20,10,10,1
20200930,Kelly Armstrong,ND-AT LARGE,NY-5,13,13,1
20201213,Kelly Armstrong,ND-AT LARGE,CA-53,14,14,1
20201201,Kelly Armstrong,ND-AT LARGE,NY-11,10,10,1
20200907,Kelly Armstrong,ND-AT LARGE,AZ-3,6,6,1
20201017,Jim Cooper,TN-5,CA-32,14,16,1
20201111,Jim Cooper,TN-5,IN-7,13,12,1
20201016,Jim Cooper,TN-5,NJ-10,12,16,1
20201218,Jim Cooper,TN-5,KY-2,13,12,1
20201106,Jim Cooper,TN-5,NY-24,19,16,1
20201013,Jim Cooper,TN-5,RI-2,12,16,1
20201107,Jim Cooper,TN-5,MN-2,13,15,1
20201212,Jim Cooper,TN-5,CA-23,12,15,1
20201009,Jim Cooper,TN-5,CA-17,13,16,1
20201029,Jim Cooper,TN-5,FL-21,12,15,1
20201028,Lance Gooden,TX-5,IL-16,15,15,1
20200903,Lance Gooden,TX-5,CA-22,15,15,1
20200930,Lance Gooden,TX-5,MS-2,15,6,1
20200910,Lance Gooden,TX-5,SC-7,15,15,1
20201215,Lance Gooden,TX-5,NY-15,16,16,1
20200908,Lance Gooden,TX-5,TX-28,15,15,1
20201113,Lance Gooden,TX-5,WA-4,12,12,1
20201231,Lance Gooden,TX-5,IL-8,15,15,1
20201110,Lance Gooden,TX-5,CA-16,15,15,1
20201217,Lance Gooden,TX-5,CA-23,15,15,1
20200907,Earl Blumenauer,OR-3,NC-2,15,15,1
20201204,Earl Blumenauer,OR-3,MA-1,15,15,1
20201008,Earl Blumenauer,OR-3,OR-2,18,18,1
20201116,Earl Blumenauer,OR-3,AZ-3,16,15,1
20200904,Earl Blumenauer,OR-3,IL-2,15,15,1
20201115,Earl Blumenauer,OR-3,NV-1,15,15,1
20201130,Earl Blumenauer,OR-3,NY-11,16,16,1
20201022,Earl Blumenauer,OR-3,CT-4,16,16,1
20201001,Earl Blumenauer,OR-3,TX-22,17,17,1
20200921,Earl Blumenauer,OR-3,WI-8,15,16,1
20201104,Ben Cline,VA-6,GA-5,19,19,1
20201102,Ben Cline,VA-6,OH-16,19,19,1
20200908,Ben Cline,VA-6,CA-23,16,16,1
20201209,Ben Cline,VA-6,OR-4,16,15,1
20201215,Ben Cline,VA-6,TX-34,16,15,1
20201030,Ben Cline,VA-6,CA-11,16,16,1
20201214,Ben Cline,VA-6,VA-5,21,21,1
20201110,Ben Cline,VA-6,KS-4,16,16,1
20201230,Ben Cline,VA-6,MI-10,16,16,1
20201017,Ben Cline,VA-6,MS-1,18,18,1
20201130,Betty McCollum,MN-4,OK-1,16,16,1
20201022,Betty McCollum,MN-4,OK-3,16,16,1
20201216,Betty McCollum,MN-4,FL-3,15,15,1
20201220,Betty McCollum,MN-4,PA-15,15,15,1
20201015,Betty McCollum,MN-4,CT-3,18,18,1
20201025,Betty McCollum,MN-4,PA-12,12,16,1
20200913,Betty McCollum,MN-4,CA-18,15,7,1
20201222,Betty McCollum,MN-4,HI-2,15,15,1
20200909,Betty McCollum,MN-4,TN-1,15,15,1
20201203,Betty McCollum,MN-4,CA-30,16,15,1
20201217,David Joyce,OH-14,MI-2,10,16,1
20201121,David Joyce,OH-14,AR-1,12,12,1
20201120,David Joyce,OH-14,IL-10,12,12,1
20201030,David Joyce,OH-14,TN-1,12,12,1
20201206,David Joyce,OH-14,ME-2,12,13,1
20201019,David Joyce,OH-14,CA-23,12,12,1
20201226,David Joyce,OH-14,CA-18,9,16,1
20201002,David Joyce,OH-14,NE-2,12,13,1
20201006,David Joyce,OH-14,SD-AT LARGE,16,12,1
20200910,David Joyce,OH-14,LA-1,12,12,1
20200930,Joe Neguse,CO-2,TX-30,15,15,1
20201031,Joe Neguse,CO-2,PA-12,19,19,1
20201024,Joe Neguse,CO-2,PA-14,18,18,1
20201014,Joe Neguse,CO-2,NC-2,19,19,1
20201127,Joe Neguse,CO-2,WV-3,18,18,1
20201019,Joe Neguse,CO-2,TX-11,17,17,1
20201123,Joe Neguse,CO-2,NH-1,17,15,1
20201115,Joe Neguse,CO-2,NC-1,15,15,1
20201212,Joe Neguse,CO-2,NJ-7,15,15,1
20201116,Joe Neguse,CO-2,MD-4,15,15,1
20200904,Alex Mooney,WV-2,CA-25,15,15,1
20201016,Alex Mooney,WV-2,OR-5,15,15,1
20201003,Alex Mooney,WV-2,TX-3,15,15,1
20201126,Alex Mooney,WV-2,OH-16,15,15,1
20200913,Alex Mooney,WV-2,NM-1,15,15,1
20201007,Alex Mooney,WV-2,GA-6,15,15,1
20201206,Alex Mooney,WV-2,TX-1,15,15,1
20200919,Alex Mooney,WV-2,MA-6,7,15,1
20200909,Alex Mooney,WV-2,NJ-5,15,15,1
20201023,Alex Mooney,WV-2,UT-4,15,15,1
20201220,Bill Flores,TX-17,TX-11,16,16,1
20201027,Bill Flores,TX-17,FL-23,16,6,1
20201202,Bill Flores,TX-17,AR-3,15,16,1
20201017,Bill Flores,TX-17,NV-2,16,15,1
20201101,Bill Flores,TX-17,NC-4,16,15,1
20201101,Bill Flores,TX-17,NY-22,16,16,1
20201103,Bill Flores,TX-17,GA-10,16,15,1
20201223,Bill Flores,TX-17,PA-1,12,12,1
20201029,Bill Flores,TX-17,GA-4,18,17,1
20201108,Bill Flores,TX-17,NJ-12,15,15,1
20201130,Bill Keating,MA-9,KY-4,13,13,1
20200910,Bill Keating,MA-9,CA-35,12,12,1
20200920,Bill Keating,MA-9,CA-40,12,12,1
20200907,Bill Keating,MA-9,WA-2,12,12,1
20201223,Bill Keating,MA-9,AR-1,15,15,1
20201119,Bill Keating,MA-9,AZ-6,13,13,1
20200912,Bill Keating,MA-9,WY-AT LARGE,12,12,1
20201110,Bill Keating,MA-9,TX-6,12,12,1
20201221,Bill Keating,MA-9,OH-15,15,15,1
20201129,Bill Keating,MA-9,OK-3,13,13,1
20201116,Bill Posey,FL-8,NC-7,13,16,1
20201114,Bill Posey,FL-8,NJ-7,13,16,1
20201204,Bill Posey,FL-8,OK-2,15,15,1
20201006,Bill Posey,FL-8,OK-3,10,13,1
20200921,Bill Posey,FL-8,GA-2,12,12,1
20201018,Bill Posey,FL-8,VA-6,9,12,1
20201207,Bill Posey,FL-8,CA-27,12,15,1
20201031,Bill Posey,FL-8,NV-3,10,13,1
20201014,Bill Posey,FL-8,NC-9,9,12,1
20201129,Bill Posey,FL-8,NV-2,12,15,1
20201227,Billy Long,MO-7,NY-8,15,15,1
20201022,Billy Long,MO-7,SC-3,15,15,1
20200930,Billy Long,MO-7,CA-49,14,14,1
20201010,Billy Long,MO-7,TX-32,15,14,1
20201018,Billy Long,MO-7,CA-31,19,18,1
20201019,Billy Long,MO-7,AZ-9,16,15,1
20200929,Billy Long,MO-7,PA-7,17,17,1
20201118,Billy Long,MO-7,OR-5,12,12,1
20201004,Billy Long,MO-7,CA-46,18,17,1
20201231,Billy Long,MO-7,CO-3,15,15,1
20201204,Bonnie Watson Coleman,NJ-12,TX-15,13,13,1
20201130,Bonnie Watson Coleman,NJ-12,TX-32,13,13,1
20201208,Bonnie Watson Coleman,NJ-12,NY-6,12,12,1
20201004,Bonnie Watson Coleman,NJ-12,NY-20,12,12,1
20201022,Bonnie Watson Coleman,NJ-12,IN-9,12,12,1
20201129,Bonnie Watson Coleman,NJ-12,IL-14,13,12,1
20200920,Bonnie Watson Coleman,NJ-12,OR-2,13,13,1
20201014,Bonnie Watson Coleman,NJ-12,MI-4,12,12,1
20201030,Bonnie Watson Coleman,NJ-12,TX-1,12,12,1
20201231,Bonnie Watson Coleman,NJ-12,TX-12,16,16,1
20201026,Brett Guthrie,KY-2,NY-16,12,12,1
20201227,Brett Guthrie,KY-2,MA-7,15,15,1
20200910,Brett Guthrie,KY-2,WA-8,13,13,1
20200921,Brett Guthrie,KY-2,OH-8,16,16,1
20201006,Brett Guthrie,KY-2,NV-1,15,15,1
20200930,Brett Guthrie,KY-2,AL-7,16,16,1
20201130,Brett Guthrie,KY-2,KS-2,12,12,1
20201203,Brett Guthrie,KY-2,CA-51,12,12,1
20201119,Brett Guthrie,KY-2,OR-5,12,12,1
20201207,Brett Guthrie,KY-2,OK-5,12,12,1
20200912,Brian Higgins,NY-26,NY-25,16,16,1
20201112,Brian Higgins,NY-26,TX-26,15,15,1
20201110,Brian Higgins,NY-26,FL-22,15,15,1
20201215,Brian Higgins,NY-26,TX-29,15,15,1
20200920,Brian Higgins,NY-26,GA-11,16,16,1
20201226,Brian Higgins,NY-26,NY-15,16,16,1
20201210,Brian Higgins,NY-26,NY-7,15,15,1
20201220,Brian Higgins,NY-26,CA-40,15,15,1
20201230,Brian Higgins,NY-26,CA-51,15,15,1
20201222,Brian Higgins,NY-26,NY-9,15,15,1
20201118,Bryan Steil,WI-1,NJ-4,15,15,1
20200901,Bryan Steil,WI-1,PA-7,16,15,1
20201201,Bryan Steil,WI-1,CA-40,17,18,1
20201109,Bryan Steil,WI-1,CA-47,15,15,1
20200930,Bryan Steil,WI-1,CA-53,15,16,1
20201026,Bryan Steil,WI-1,TX-30,15,15,1
20201016,Bryan Steil,WI-1,CA-27,15,15,1
20200912,Bryan Steil,WI-1,KY-3,15,15,1
20201223,Bryan Steil,WI-1,VA-11,16,15,1
20201007,Bryan Steil,WI-1,MN-2,18,18,1
20201107,Cathy McMorris Rodgers,WA-5,MD-8,14,15,1
20201011,Cathy McMorris Rodgers,WA-5,NY-21,15,15,1
20200921,Cathy McMorris Rodgers,WA-5,NY-5,6,12,1
20201227,Cathy McMorris Rodgers,WA-5,CA-53,16,16,1
20201016,Cathy McMorris Rodgers,WA-5,IN-5,17,17,1
20201106,Cathy McMorris Rodgers,WA-5,CA-48,14,14,1
20201125,Cathy McMorris Rodgers,WA-5,VA-11,12,12,1
20201031,Cathy McMorris Rodgers,WA-5,CA-11,12,12,1
20201002,Cathy McMorris Rodgers,WA-5,NJ-5,16,16,1
20200911,Cathy McMorris Rodgers,WA-5,TX-10,11,7,1
20201128,Colin Allred,TX-32,CA-53,17,17,1
20201116,Colin Allred,TX-32,IL-4,16,16,1
20201111,Colin Allred,TX-32,GA-5,15,15,1
20201012,Colin Allred,TX-32,PA-18,16,16,1
20201009,Colin Allred,TX-32,MO-1,16,16,1
20201026,Colin Allred,TX-32,TX-14,16,16,1
20201022,Colin Allred,TX-32,MA-8,19,19,1
20200903,Colin Allred,TX-32,CA-10,16,6,1
20200920,Colin Allred,TX-32,GA-11,16,16,1
20200915,Colin Allred,TX-32,OK-3,16,6,1
20200908,Dan Meuser,PA-9,PA-4,16,16,1
20201223,Dan Meuser,PA-9,NY-3,17,17,1
20201112,Dan Meuser,PA-9,IL-9,15,15,1
20201025,Dan Meuser,PA-9,IL-17,15,15,1
20201226,Dan Meuser,PA-9,OH-5,15,15,1
20200910,Dan Meuser,PA-9,WV-1,16,16,1
20201104,Dan Meuser,PA-9,WI-8,18,18,1
20200906,Dan Meuser,PA-9,MI-1,16,6,1
20201225,Dan Meuser,PA-9,CA-8,15,15,1
20201106,Dan Meuser,PA-9,ID-1,18,18,1
20200905,Danny K. Davis,IL-7,TX-4,12,6,1
20200914,Danny K. Davis,IL-7,MI-7,12,12,1
20201124,Danny K. Davis,IL-7,IN-4,16,16,1
20201104,Danny K. Davis,IL-7,TX-12,17,17,1
20200906,Danny K. Davis,IL-7,TX-2,12,12,1
20201229,Danny K. Davis,IL-7,MI-10,16,16,1
20201130,Danny K. Davis,IL-7,IL-1,13,13,1
20201024,Danny K. Davis,IL-7,OH-5,15,16,1
20201011,Danny K. Davis,IL-7,WA-3,16,16,1
20201014,Danny K. Davis,IL-7,MD-7,16,16,1
20201121,Dave Loebsack,IA-2,NC-7,15,15,1
20201025,Dave Loebsack,IA-2,CA-21,15,15,1
20201119,Dave Loebsack,IA-2,CA-13,15,15,1
20200903,Dave Loebsack,IA-2,NY-26,12,12,1
20201213,Dave Loebsack,IA-2,OR-5,15,15,1
20201002,Dave Loebsack,IA-2,NC-9,15,15,1
20201017,Dave Loebsack,IA-2,NY-18,13,13,1
20201030,Dave Loebsack,IA-2,CA-9,13,13,1
20201105,Dave Loebsack,IA-2,IN-2,13,13,1
20201019,Dave Loebsack,IA-2,UT-2,12,12,1
20201128,David Kustoff,TN-8,PA-18,16,16,1
20201107,David Kustoff,TN-8,OH-9,16,16,1
20200930,David Kustoff,TN-8,PA-11,16,7,1
20201118,David Kustoff,TN-8,MO-8,15,15,1
20201130,David Kustoff,TN-8,IN-2,16,16,1
20200903,David Kustoff,TN-8,CA-36,15,7,1
20201028,David Kustoff,TN-8,GA-6,15,15,1
20201005,David Kustoff,TN-8,MI-2,16,16,1
20201113,David Kustoff,TN-8,MO-6,15,16,1
20201030,David Kustoff,TN-8,WV-3,16,16,1
20200920,David Rouzer,NC-7,PA-17,12,12,1
20200906,David Rouzer,NC-7,FL-4,12,7,1
20201021,David Rouzer,NC-7,CT-3,9,9,1
20201129,David Rouzer,NC-7,WA-8,12,12,1
20201226,David Rouzer,NC-7,TX-15,15,15,1
20201002,David Rouzer,NC-7,OH-9,15,7,1
20200907,David Rouzer,NC-7,CA-18,9,9,1
20201005,David Rouzer,NC-7,IL-12,12,12,1
20201213,David Rouzer,NC-7,MN-6,15,15,1
20201028,David Rouzer,NC-7,MN-2,15,15,1
20201019,David Trone,MD-6,NC-3,12,15,1
20200930,David Trone,MD-6,ID-1,16,16,1
20201129,David Trone,MD-6,KS-4,16,16,1
20201107,David Trone,MD-6,OK-1,19,19,1
20201020,David Trone,MD-6,NY-23,16,16,1
20200913,David Trone,MD-6,ME-1,16,16,1
20201116,David Trone,MD-6,NC-11,15,15,1
20201219,David Trone,MD-6,MI-1,17,18,1
20200920,David Trone,MD-6,VA-4,16,16,1
20201202,David Trone,MD-6,NJ-11,15,15,1
20201026,Donald Payne Jr.,NJ-10,OR-2,15,15,1
20201106,Donald Payne Jr.,NJ-10,MS-3,18,17,1
20201207,Donald Payne Jr.,NJ-10,WA-5,15,15,1
20201225,Donald Payne Jr.,NJ-10,MA-4,16,16,1
20201126,Donald Payne Jr.,NJ-10,AZ-5,15,15,1
20201022,Donald Payne Jr.,NJ-10,NC-6,15,15,1
20201004,Donald Payne Jr.,NJ-10,NV-3,15,15,1
20201119,Donald Payne Jr.,NJ-10,FL-27,15,15,1
20201218,Donald Payne Jr.,NJ-10,MD-7,15,15,1
20201203,Donald Payne Jr.,NJ-10,CA-32,15,15,1
20200906,Dwight Evans,PA-3,OH-11,13,13,1
20201207,Dwight Evans,PA-3,WV-2,13,13,1
20201006,Dwight Evans,PA-3,WA-10,13,13,1
20201013,Dwight Evans,PA-3,AL-4,13,13,1
20201209,Dwight Evans,PA-3,OR-4,13,13,1
20201001,Dwight Evans,PA-3,GA-8,13,13,1
20200904,Dwight Evans,PA-3,NJ-5,15,15,1
20201211,Dwight Evans,PA-3,VA-10,13,13,1
20200929,Dwight Evans,PA-3,GA-12,13,13,1
20200902,Dwight Evans,PA-3,IN-1,13,13,1
20201013,Eddie Bernice Johnson,TX-30,PA-13,15,15,1
20201026,Eddie Bernice Johnson,TX-30,CT-3,15,15,1
20201103,Eddie Bernice Johnson,TX-30,TX-28,13,13,1
20200912,Eddie Bernice Johnson,TX-30,NY-2,15,15,1
20200921,Eddie Bernice Johnson,TX-30,IN-2,15,15,1
20201206,Eddie Bernice Johnson,TX-30,FL-13,12,12,1
20201127,Eddie Bernice Johnson,TX-30,VA-11,13,13,1
20200905,Eddie Bernice Johnson,TX-30,TX-2,15,15,1
20201020,Eddie Bernice Johnson,TX-30,TN-4,15,15,1
20201224,Eddie Bernice Johnson,TX-30,CO-1,12,12,1
20201209,Eleanor Holmes Norton,DC-AT LARGE,MN-6,12,13,1
20200910,Eleanor Holmes Norton,DC-AT LARGE,IN-4,13,6,1
20200929,Eleanor Holmes Norton,DC-AT LARGE,ME-1,14,14,1
20201110,Eleanor Holmes Norton,DC-AT LARGE,WA-4,15,14,1
20200914,Eleanor Holmes Norton,DC-AT LARGE,TX-23,12,12,1
20200913,Eleanor Holmes Norton,DC-AT LARGE,WA-8,12,12,1
20201125,Eleanor Holmes Norton,DC-AT LARGE,MS-1,12,12,1
20201217,Eleanor Holmes Norton,DC-AT LARGE,MA-1,12,12,1
20201129,Eleanor Holmes Norton,DC-AT LARGE,KY-5,13,13,1
20201214,Eleanor Holmes Norton,DC-AT LARGE,KS-4,12,12,1
20201117,Emanuel Cleaver,MO-5,MA-5,15,15,1
20201220,Emanuel Cleaver,MO-5,MN-5,15,15,1
20201217,Emanuel Cleaver,MO-5,MI-4,15,15,1
20201207,Emanuel Cleaver,MO-5,AL-4,15,15,1
20201221,Emanuel Cleaver,MO-5,MD-1,15,15,1
20200903,Emanuel Cleaver,MO-5,AR-4,15,6,1
20201011,Emanuel Cleaver,MO-5,CA-23,15,15,1
20201105,Emanuel Cleaver,MO-5,CO-3,19,19,1
20201210,Emanuel Cleaver,MO-5,FL-23,15,15,1
20201209,Emanuel Cleaver,MO-5,AZ-4,15,16,1
20201013,Filemon Vela Jr.,TX-34,GA-5,16,16,1
20200904,Filemon Vela Jr.,TX-34,HI-2,16,16,1
20201211,Filemon Vela Jr.,TX-34,TX-35,16,16,1
20201015,Filemon Vela Jr.,TX-34,NV-1,16,12,1
20201022,Filemon Vela Jr.,TX-34,MO-7,16,16,1
20201208,Filemon Vela Jr.,TX-34,TX-36,16,16,1
20201017,Filemon Vela Jr.,TX-34,NY-27,16,16,1
20201115,Filemon Vela Jr.,TX-34,NY-19,16,16,1
20201215,Filemon Vela Jr.,TX-34,PA-18,16,16,1
20201006,Filemon Vela Jr.,TX-34,CA-23,16,16,1
20200915,G. K. Butterfield,NC-1,NC-6,15,6,1
20201213,G. K. Butterfield,NC-1,PA-15,15,15,1
20201014,G. K. Butterfield,NC-1,CA-7,15,15,1
20201102,G. K. Butterfield,NC-1,CA-38,16,16,1
20201121,G. K. Butterfield,NC-1,IN-1,15,15,1
20201130,G. K. Butterfield,NC-1,OH-3,12,12,1
20201205,G. K. Butterfield,NC-1,CA-42,15,15,1
20201126,G. K. Butterfield,NC-1,PA-6,15,15,1
20201004,G. K. Butterfield,NC-1,MD-3,15,15,1
20201124,G. K. Butterfield,NC-1,MI-4,15,15,1
20201124,George Holding,NC-2,UT-4,9,9,1
20201126,George Holding,NC-2,CA-46,9,9,1
20201002,George Holding,NC-2,CA-35,9,9,1
20200915,George Holding,NC-2,DC-AT LARGE,10,10,1
20201221,George Holding,NC-2,CA-14,10,10,1
20201227,George Holding,NC-2,MS-2,10,10,1
20201006,George Holding,NC-2,WV-3,13,13,1
20201011,George Holding,NC-2,CA-49,13,13,1
20201108,George Holding,NC-2,MA-6,9,9,1
20200906,George Holding,NC-2,NY-2,10,10,1
